"Strategies","left","rope","right"
"BR-LR x BR+-LR",0.05,0.95,0
"BR-LR x CC-LR",0,1,0
"BR-LR x DBR-LR",0.03,0.97,0
"BR-LR x EBR-LR",1,0,0
"BR-LR x ECC-LR",1,0,0
"BR-LR x MBR-LR",0,1,0
"BR-LR x NS-LR",0,1,0
"BR-LR x PruDent-LR",0,1,0
"BR-LR x RDBR-LR",0.1,0.9,0
"BR-LR x BR-RF",0.29,0.09,0.62
"BR-LR x BR+-RF",0.37,0.19,0.44
"BR-LR x CC-RF",0.3,0.16,0.53
"BR-LR x DBR-RF",0.3,0.05,0.64
"BR-LR x EBR-RF",0.93,0,0.07
"BR-LR x ECC-RF",0.98,0,0.02
"BR-LR x MBR-RF",0.26,0.09,0.66
"BR-LR x NS-RF",0.55,0.06,0.39
"BR-LR x PruDent-RF",0.25,0.09,0.67
"BR-LR x RDBR-RF",0.33,0.3,0.37
"BR-LR x BR-SVM",0,1,0
"BR-LR x BR+-SVM",0.05,0.95,0
"BR-LR x CC-SVM",0,1,0
"BR-LR x DBR-SVM",0.04,0.96,0
"BR-LR x EBR-SVM",1,0,0
"BR-LR x ECC-SVM",1,0,0
"BR-LR x MBR-SVM",0,1,0
"BR-LR x NS-SVM",0,1,0
"BR-LR x PruDent-SVM",0,1,0
"BR-LR x RDBR-SVM",0.07,0.92,0
"BR-LR x BR-SVMt",0.06,0.74,0.2
"BR-LR x BR+-SVMt",0.76,0.13,0.11
"BR-LR x CC-SVMt",0.42,0.23,0.35
"BR-LR x DBR-SVMt",0.74,0.13,0.13
"BR-LR x EBR-SVMt",0.99,0,0.01
"BR-LR x ECC-SVMt",0.99,0,0.01
"BR-LR x MBR-SVMt",0.29,0.53,0.19
"BR-LR x NS-SVMt",0.56,0.06,0.38
"BR-LR x PruDent-SVMt",0.13,0.57,0.3
"BR-LR x RDBR-SVMt",0.63,0.19,0.18
"BR-LR x BR-XGB",0.64,0.21,0.16
"BR-LR x BR+-XGB",0.94,0.03,0.03
"BR-LR x CC-XGB",0.93,0,0.06
"BR-LR x DBR-XGB",0.83,0.06,0.11
"BR-LR x EBR-XGB",0.96,0,0.04
"BR-LR x ECC-XGB",0.98,0,0.02
"BR-LR x MBR-XGB",0.7,0.15,0.15
"BR-LR x NS-XGB",0.96,0.01,0.03
"BR-LR x PruDent-XGB",0.65,0.17,0.18
"BR-LR x RDBR-XGB",0.86,0.1,0.03
"BR+-LR x CC-LR",0,1,0
"BR+-LR x DBR-LR",0,1,0
"BR+-LR x EBR-LR",1,0,0
"BR+-LR x ECC-LR",1,0,0
"BR+-LR x MBR-LR",0,0.96,0.04
"BR+-LR x NS-LR",0.03,0.91,0.06
"BR+-LR x PruDent-LR",0,0.95,0.05
"BR+-LR x RDBR-LR",0,1,0
"BR+-LR x BR-RF",0.07,0.08,0.85
"BR+-LR x BR+-RF",0.1,0.2,0.69
"BR+-LR x CC-RF",0.05,0.17,0.78
"BR+-LR x DBR-RF",0.12,0.06,0.82
"BR+-LR x EBR-RF",0.89,0,0.11
"BR+-LR x ECC-RF",0.95,0,0.05
"BR+-LR x MBR-RF",0.06,0.07,0.87
"BR+-LR x NS-RF",0.31,0.11,0.58
"BR+-LR x PruDent-RF",0.04,0.08,0.88
"BR+-LR x RDBR-RF",0.13,0.24,0.63
"BR+-LR x BR-SVM",0,0.95,0.05
"BR+-LR x BR+-SVM",0,1,0
"BR+-LR x CC-SVM",0,1,0
"BR+-LR x DBR-SVM",0,1,0
"BR+-LR x EBR-SVM",1,0,0
"BR+-LR x ECC-SVM",1,0,0
"BR+-LR x MBR-SVM",0,0.96,0.04
"BR+-LR x NS-SVM",0.01,0.9,0.09
"BR+-LR x PruDent-SVM",0,0.98,0.02
"BR+-LR x RDBR-SVM",0,1,0
"BR+-LR x BR-SVMt",0.07,0.3,0.64
"BR+-LR x BR+-SVMt",0.55,0.28,0.17
"BR+-LR x CC-SVMt",0.37,0.22,0.41
"BR+-LR x DBR-SVMt",0.58,0.24,0.19
"BR+-LR x EBR-SVMt",0.99,0,0.01
"BR+-LR x ECC-SVMt",0.99,0,0.01
"BR+-LR x MBR-SVMt",0.2,0.37,0.42
"BR+-LR x NS-SVMt",0.45,0.13,0.42
"BR+-LR x PruDent-SVMt",0.06,0.23,0.71
"BR+-LR x RDBR-SVMt",0.48,0.37,0.16
"BR+-LR x BR-XGB",0.56,0.3,0.14
"BR+-LR x BR+-XGB",0.89,0.06,0.05
"BR+-LR x CC-XGB",0.92,0.01,0.08
"BR+-LR x DBR-XGB",0.71,0.19,0.1
"BR+-LR x EBR-XGB",0.95,0,0.04
"BR+-LR x ECC-XGB",0.96,0,0.04
"BR+-LR x MBR-XGB",0.63,0.26,0.1
"BR+-LR x NS-XGB",0.93,0.01,0.06
"BR+-LR x PruDent-XGB",0.53,0.35,0.12
"BR+-LR x RDBR-XGB",0.85,0.1,0.05
"CC-LR x DBR-LR",0,1,0
"CC-LR x EBR-LR",1,0,0
"CC-LR x ECC-LR",1,0,0
"CC-LR x MBR-LR",0,1,0
"CC-LR x NS-LR",0,1,0
"CC-LR x PruDent-LR",0,1,0
"CC-LR x RDBR-LR",0,1,0
"CC-LR x BR-RF",0.03,0.06,0.91
"CC-LR x BR+-RF",0.08,0.22,0.7
"CC-LR x CC-RF",0.04,0.15,0.8
"CC-LR x DBR-RF",0.14,0.02,0.83
"CC-LR x EBR-RF",0.9,0,0.1
"CC-LR x ECC-RF",0.96,0,0.04
"CC-LR x MBR-RF",0.04,0.04,0.92
"CC-LR x NS-RF",0.33,0.13,0.55
"CC-LR x PruDent-RF",0.04,0.05,0.91
"CC-LR x RDBR-RF",0.1,0.27,0.63
"CC-LR x BR-SVM",0,1,0
"CC-LR x BR+-SVM",0,1,0
"CC-LR x CC-SVM",0,1,0
"CC-LR x DBR-SVM",0,1,0
"CC-LR x EBR-SVM",1,0,0
"CC-LR x ECC-SVM",1,0,0
"CC-LR x MBR-SVM",0,1,0
"CC-LR x NS-SVM",0,1,0
"CC-LR x PruDent-SVM",0,1,0
"CC-LR x RDBR-SVM",0,1,0
"CC-LR x BR-SVMt",0.06,0.27,0.68
"CC-LR x BR+-SVMt",0.62,0.28,0.1
"CC-LR x CC-SVMt",0.34,0.35,0.32
"CC-LR x DBR-SVMt",0.61,0.27,0.12
"CC-LR x EBR-SVMt",0.99,0,0.01
"CC-LR x ECC-SVMt",0.99,0,0.01
"CC-LR x MBR-SVMt",0.17,0.47,0.36
"CC-LR x NS-SVMt",0.45,0.13,0.42
"CC-LR x PruDent-SVMt",0.06,0.25,0.69
"CC-LR x RDBR-SVMt",0.53,0.34,0.13
"CC-LR x BR-XGB",0.51,0.36,0.14
"CC-LR x BR+-XGB",0.82,0.13,0.04
"CC-LR x CC-XGB",0.93,0.01,0.06
"CC-LR x DBR-XGB",0.61,0.32,0.07
"CC-LR x EBR-XGB",0.97,0,0.03
"CC-LR x ECC-XGB",0.99,0,0.01
"CC-LR x MBR-XGB",0.6,0.29,0.11
"CC-LR x NS-XGB",0.93,0.02,0.05
"CC-LR x PruDent-XGB",0.48,0.39,0.13
"CC-LR x RDBR-XGB",0.72,0.23,0.04
"DBR-LR x EBR-LR",1,0,0
"DBR-LR x ECC-LR",1,0,0
"DBR-LR x MBR-LR",0,0.98,0.02
"DBR-LR x NS-LR",0.02,0.94,0.04
"DBR-LR x PruDent-LR",0,0.99,0.01
"DBR-LR x RDBR-LR",0,1,0
"DBR-LR x BR-RF",0.07,0.09,0.84
"DBR-LR x BR+-RF",0.1,0.2,0.71
"DBR-LR x CC-RF",0.07,0.2,0.73
"DBR-LR x DBR-RF",0.12,0.06,0.82
"DBR-LR x EBR-RF",0.91,0,0.09
"DBR-LR x ECC-RF",0.95,0,0.05
"DBR-LR x MBR-RF",0.05,0.09,0.86
"DBR-LR x NS-RF",0.3,0.12,0.58
"DBR-LR x PruDent-RF",0.06,0.08,0.86
"DBR-LR x RDBR-RF",0.12,0.23,0.65
"DBR-LR x BR-SVM",0,0.98,0.02
"DBR-LR x BR+-SVM",0,1,0
"DBR-LR x CC-SVM",0,0.99,0
"DBR-LR x DBR-SVM",0,1,0
"DBR-LR x EBR-SVM",1,0,0
"DBR-LR x ECC-SVM",1,0,0
"DBR-LR x MBR-SVM",0,0.98,0.02
"DBR-LR x NS-SVM",0,0.91,0.08
"DBR-LR x PruDent-SVM",0,0.99,0.01
"DBR-LR x RDBR-SVM",0,1,0
"DBR-LR x BR-SVMt",0.08,0.21,0.71
"DBR-LR x BR+-SVMt",0.58,0.25,0.17
"DBR-LR x CC-SVMt",0.36,0.22,0.42
"DBR-LR x DBR-SVMt",0.58,0.22,0.2
"DBR-LR x EBR-SVMt",0.99,0,0.01
"DBR-LR x ECC-SVMt",0.99,0,0.01
"DBR-LR x MBR-SVMt",0.17,0.23,0.59
"DBR-LR x NS-SVMt",0.49,0.08,0.43
"DBR-LR x PruDent-SVMt",0.07,0.26,0.68
"DBR-LR x RDBR-SVMt",0.48,0.3,0.22
"DBR-LR x BR-XGB",0.53,0.29,0.18
"DBR-LR x BR+-XGB",0.89,0.05,0.06
"DBR-LR x CC-XGB",0.91,0,0.08
"DBR-LR x DBR-XGB",0.73,0.13,0.14
"DBR-LR x EBR-XGB",0.94,0,0.05
"DBR-LR x ECC-XGB",0.96,0,0.04
"DBR-LR x MBR-XGB",0.62,0.23,0.15
"DBR-LR x NS-XGB",0.93,0.01,0.06
"DBR-LR x PruDent-XGB",0.52,0.29,0.19
"DBR-LR x RDBR-XGB",0.85,0.1,0.05
"EBR-LR x ECC-LR",0.67,0.3,0.03
"EBR-LR x MBR-LR",0,0,1
"EBR-LR x NS-LR",0,0,1
"EBR-LR x PruDent-LR",0,0,1
"EBR-LR x RDBR-LR",0,0,1
"EBR-LR x BR-RF",0,0,1
"EBR-LR x BR+-RF",0,0,1
"EBR-LR x CC-RF",0,0,1
"EBR-LR x DBR-RF",0,0,1
"EBR-LR x EBR-RF",0,0,1
"EBR-LR x ECC-RF",0,0,1
"EBR-LR x MBR-RF",0,0,1
"EBR-LR x NS-RF",0,0,1
"EBR-LR x PruDent-RF",0,0,1
"EBR-LR x RDBR-RF",0,0,1
"EBR-LR x BR-SVM",0,0,1
"EBR-LR x BR+-SVM",0,0,1
"EBR-LR x CC-SVM",0,0,1
"EBR-LR x DBR-SVM",0,0,1
"EBR-LR x EBR-SVM",0.04,0.09,0.87
"EBR-LR x ECC-SVM",0.13,0,0.87
"EBR-LR x MBR-SVM",0,0,1
"EBR-LR x NS-SVM",0,0,1
"EBR-LR x PruDent-SVM",0,0,1
"EBR-LR x RDBR-SVM",0,0,1
"EBR-LR x BR-SVMt",0,0,1
"EBR-LR x BR+-SVMt",0,0,1
"EBR-LR x CC-SVMt",0,0,1
"EBR-LR x DBR-SVMt",0,0,1
"EBR-LR x EBR-SVMt",0.08,0.02,0.9
"EBR-LR x ECC-SVMt",0.12,0.01,0.86
"EBR-LR x MBR-SVMt",0,0,1
"EBR-LR x NS-SVMt",0,0,1
"EBR-LR x PruDent-SVMt",0,0,1
"EBR-LR x RDBR-SVMt",0,0,1
"EBR-LR x BR-XGB",0,0,1
"EBR-LR x BR+-XGB",0,0,1
"EBR-LR x CC-XGB",0.02,0,0.98
"EBR-LR x DBR-XGB",0,0,1
"EBR-LR x EBR-XGB",0,0,1
"EBR-LR x ECC-XGB",0.01,0,0.99
"EBR-LR x MBR-XGB",0,0,1
"EBR-LR x NS-XGB",0.01,0,0.99
"EBR-LR x PruDent-XGB",0,0,1
"EBR-LR x RDBR-XGB",0,0,1
"ECC-LR x MBR-LR",0,0,1
"ECC-LR x NS-LR",0,0,1
"ECC-LR x PruDent-LR",0,0,1
"ECC-LR x RDBR-LR",0,0,1
"ECC-LR x BR-RF",0,0,1
"ECC-LR x BR+-RF",0,0,1
"ECC-LR x CC-RF",0,0,1
"ECC-LR x DBR-RF",0,0,1
"ECC-LR x EBR-RF",0,0,1
"ECC-LR x ECC-RF",0,0,1
"ECC-LR x MBR-RF",0,0,1
"ECC-LR x NS-RF",0,0,1
"ECC-LR x PruDent-RF",0,0,1
"ECC-LR x RDBR-RF",0,0,1
"ECC-LR x BR-SVM",0,0,1
"ECC-LR x BR+-SVM",0,0,1
"ECC-LR x CC-SVM",0,0,1
"ECC-LR x DBR-SVM",0,0,1
"ECC-LR x EBR-SVM",0,0,0.99
"ECC-LR x ECC-SVM",0.02,0.02,0.96
"ECC-LR x MBR-SVM",0,0,1
"ECC-LR x NS-SVM",0,0,1
"ECC-LR x PruDent-SVM",0,0,1
"ECC-LR x RDBR-SVM",0,0,1
"ECC-LR x BR-SVMt",0,0,1
"ECC-LR x BR+-SVMt",0,0,1
"ECC-LR x CC-SVMt",0,0,1
"ECC-LR x DBR-SVMt",0,0,1
"ECC-LR x EBR-SVMt",0.05,0.01,0.94
"ECC-LR x ECC-SVMt",0.06,0.01,0.93
"ECC-LR x MBR-SVMt",0,0,1
"ECC-LR x NS-SVMt",0,0,1
"ECC-LR x PruDent-SVMt",0,0,1
"ECC-LR x RDBR-SVMt",0,0,1
"ECC-LR x BR-XGB",0,0,1
"ECC-LR x BR+-XGB",0,0,1
"ECC-LR x CC-XGB",0,0,1
"ECC-LR x DBR-XGB",0,0,1
"ECC-LR x EBR-XGB",0,0,1
"ECC-LR x ECC-XGB",0,0,1
"ECC-LR x MBR-XGB",0,0,1
"ECC-LR x NS-XGB",0,0,1
"ECC-LR x PruDent-XGB",0,0,1
"ECC-LR x RDBR-XGB",0,0,1
"MBR-LR x NS-LR",0,1,0
"MBR-LR x PruDent-LR",0,1,0
"MBR-LR x RDBR-LR",0.13,0.87,0
"MBR-LR x BR-RF",0.25,0.13,0.62
"MBR-LR x BR+-RF",0.23,0.32,0.45
"MBR-LR x CC-RF",0.18,0.3,0.52
"MBR-LR x DBR-RF",0.23,0.11,0.66
"MBR-LR x EBR-RF",0.94,0,0.06
"MBR-LR x ECC-RF",0.98,0,0.02
"MBR-LR x MBR-RF",0.21,0.15,0.64
"MBR-LR x NS-RF",0.53,0.11,0.37
"MBR-LR x PruDent-RF",0.16,0.16,0.68
"MBR-LR x RDBR-RF",0.16,0.49,0.34
"MBR-LR x BR-SVM",0,1,0
"MBR-LR x BR+-SVM",0.03,0.96,0
"MBR-LR x CC-SVM",0.01,0.99,0
"MBR-LR x DBR-SVM",0.02,0.98,0
"MBR-LR x EBR-SVM",1,0,0
"MBR-LR x ECC-SVM",1,0,0
"MBR-LR x MBR-SVM",0,1,0
"MBR-LR x NS-SVM",0,1,0
"MBR-LR x PruDent-SVM",0,1,0
"MBR-LR x RDBR-SVM",0.08,0.91,0
"MBR-LR x BR-SVMt",0.03,0.69,0.28
"MBR-LR x BR+-SVMt",0.7,0.14,0.16
"MBR-LR x CC-SVMt",0.34,0.21,0.46
"MBR-LR x DBR-SVMt",0.69,0.14,0.16
"MBR-LR x EBR-SVMt",0.99,0,0.01
"MBR-LR x ECC-SVMt",0.99,0,0.01
"MBR-LR x MBR-SVMt",0.19,0.58,0.23
"MBR-LR x NS-SVMt",0.56,0.08,0.36
"MBR-LR x PruDent-SVMt",0.06,0.57,0.36
"MBR-LR x RDBR-SVMt",0.59,0.21,0.2
"MBR-LR x BR-XGB",0.56,0.32,0.13
"MBR-LR x BR+-XGB",0.89,0.08,0.03
"MBR-LR x CC-XGB",0.93,0.01,0.06
"MBR-LR x DBR-XGB",0.82,0.09,0.09
"MBR-LR x EBR-XGB",0.97,0,0.03
"MBR-LR x ECC-XGB",0.98,0,0.02
"MBR-LR x MBR-XGB",0.65,0.22,0.13
"MBR-LR x NS-XGB",0.94,0.02,0.04
"MBR-LR x PruDent-XGB",0.57,0.3,0.14
"MBR-LR x RDBR-XGB",0.82,0.16,0.02
"NS-LR x PruDent-LR",0,1,0
"NS-LR x RDBR-LR",0.05,0.93,0.02
"NS-LR x BR-RF",0.07,0.02,0.91
"NS-LR x BR+-RF",0.2,0.09,0.71
"NS-LR x CC-RF",0.13,0.06,0.81
"NS-LR x DBR-RF",0.18,0.01,0.81
"NS-LR x EBR-RF",0.82,0,0.18
"NS-LR x ECC-RF",0.9,0,0.1
"NS-LR x MBR-RF",0.07,0.02,0.91
"NS-LR x NS-RF",0.07,0.34,0.59
"NS-LR x PruDent-RF",0.07,0.02,0.91
"NS-LR x RDBR-RF",0.23,0.07,0.69
"NS-LR x BR-SVM",0,1,0
"NS-LR x BR+-SVM",0.04,0.93,0.03
"NS-LR x CC-SVM",0,0.99,0.01
"NS-LR x DBR-SVM",0.04,0.94,0.02
"NS-LR x EBR-SVM",1,0,0
"NS-LR x ECC-SVM",1,0,0
"NS-LR x MBR-SVM",0,1,0
"NS-LR x NS-SVM",0,1,0
"NS-LR x PruDent-SVM",0,1,0
"NS-LR x RDBR-SVM",0.03,0.94,0.03
"NS-LR x BR-SVMt",0.08,0.04,0.88
"NS-LR x BR+-SVMt",0.33,0.26,0.41
"NS-LR x CC-SVMt",0.15,0.15,0.7
"NS-LR x DBR-SVMt",0.37,0.21,0.42
"NS-LR x EBR-SVMt",0.99,0,0.01
"NS-LR x ECC-SVMt",1,0,0
"NS-LR x MBR-SVMt",0.15,0.14,0.71
"NS-LR x NS-SVMt",0.27,0.18,0.55
"NS-LR x PruDent-SVMt",0.1,0.04,0.86
"NS-LR x RDBR-SVMt",0.42,0.31,0.27
"NS-LR x BR-XGB",0.42,0.13,0.45
"NS-LR x BR+-XGB",0.64,0.15,0.2
"NS-LR x CC-XGB",0.71,0,0.28
"NS-LR x DBR-XGB",0.44,0.35,0.21
"NS-LR x EBR-XGB",0.95,0,0.05
"NS-LR x ECC-XGB",0.97,0,0.03
"NS-LR x MBR-XGB",0.46,0.13,0.4
"NS-LR x NS-XGB",0.81,0.08,0.12
"NS-LR x PruDent-XGB",0.43,0.09,0.47
"NS-LR x RDBR-XGB",0.62,0.16,0.22
"PruDent-LR x RDBR-LR",0.1,0.9,0
"PruDent-LR x BR-RF",0.27,0.1,0.63
"PruDent-LR x BR+-RF",0.33,0.2,0.47
"PruDent-LR x CC-RF",0.26,0.2,0.54
"PruDent-LR x DBR-RF",0.28,0.06,0.66
"PruDent-LR x EBR-RF",0.94,0,0.06
"PruDent-LR x ECC-RF",0.98,0,0.02
"PruDent-LR x MBR-RF",0.24,0.1,0.66
"PruDent-LR x NS-RF",0.55,0.07,0.38
"PruDent-LR x PruDent-RF",0.26,0.09,0.64
"PruDent-LR x RDBR-RF",0.27,0.33,0.4
"PruDent-LR x BR-SVM",0,1,0
"PruDent-LR x BR+-SVM",0.03,0.97,0
"PruDent-LR x CC-SVM",0,1,0
"PruDent-LR x DBR-SVM",0.02,0.98,0
"PruDent-LR x EBR-SVM",1,0,0
"PruDent-LR x ECC-SVM",1,0,0
"PruDent-LR x MBR-SVM",0,1,0
"PruDent-LR x NS-SVM",0,1,0
"PruDent-LR x PruDent-SVM",0,1,0
"PruDent-LR x RDBR-SVM",0.07,0.92,0
"PruDent-LR x BR-SVMt",0.04,0.57,0.39
"PruDent-LR x BR+-SVMt",0.74,0.12,0.15
"PruDent-LR x CC-SVMt",0.41,0.21,0.38
"PruDent-LR x DBR-SVMt",0.72,0.1,0.18
"PruDent-LR x EBR-SVMt",0.99,0,0.01
"PruDent-LR x ECC-SVMt",0.99,0,0.01
"PruDent-LR x MBR-SVMt",0.27,0.5,0.23
"PruDent-LR x NS-SVMt",0.57,0.06,0.36
"PruDent-LR x PruDent-SVMt",0.07,0.54,0.39
"PruDent-LR x RDBR-SVMt",0.63,0.18,0.19
"PruDent-LR x BR-XGB",0.6,0.23,0.18
"PruDent-LR x BR+-XGB",0.89,0.07,0.04
"PruDent-LR x CC-XGB",0.94,0,0.05
"PruDent-LR x DBR-XGB",0.84,0.05,0.11
"PruDent-LR x EBR-XGB",0.95,0,0.05
"PruDent-LR x ECC-XGB",0.98,0,0.02
"PruDent-LR x MBR-XGB",0.68,0.16,0.16
"PruDent-LR x NS-XGB",0.95,0.02,0.04
"PruDent-LR x PruDent-XGB",0.62,0.2,0.19
"PruDent-LR x RDBR-XGB",0.83,0.14,0.03
"RDBR-LR x BR-RF",0.04,0.03,0.93
"RDBR-LR x BR+-RF",0.09,0.11,0.8
"RDBR-LR x CC-RF",0.04,0.07,0.9
"RDBR-LR x DBR-RF",0.1,0.03,0.87
"RDBR-LR x EBR-RF",0.87,0,0.13
"RDBR-LR x ECC-RF",0.96,0,0.04
"RDBR-LR x MBR-RF",0.03,0.03,0.94
"RDBR-LR x NS-RF",0.27,0.07,0.66
"RDBR-LR x PruDent-RF",0.03,0.03,0.94
"RDBR-LR x RDBR-RF",0.11,0.14,0.75
"RDBR-LR x BR-SVM",0,0.92,0.08
"RDBR-LR x BR+-SVM",0,1,0
"RDBR-LR x CC-SVM",0,1,0
"RDBR-LR x DBR-SVM",0,1,0
"RDBR-LR x EBR-SVM",1,0,0
"RDBR-LR x ECC-SVM",1,0,0
"RDBR-LR x MBR-SVM",0,0.89,0.11
"RDBR-LR x NS-SVM",0.01,0.89,0.1
"RDBR-LR x PruDent-SVM",0,0.95,0.05
"RDBR-LR x RDBR-SVM",0,1,0
"RDBR-LR x BR-SVMt",0.1,0.17,0.73
"RDBR-LR x BR+-SVMt",0.54,0.24,0.22
"RDBR-LR x CC-SVMt",0.35,0.21,0.44
"RDBR-LR x DBR-SVMt",0.49,0.26,0.25
"RDBR-LR x EBR-SVMt",0.99,0,0.01
"RDBR-LR x ECC-SVMt",0.99,0,0.01
"RDBR-LR x MBR-SVMt",0.16,0.24,0.6
"RDBR-LR x NS-SVMt",0.45,0.13,0.43
"RDBR-LR x PruDent-SVMt",0.07,0.09,0.83
"RDBR-LR x RDBR-SVMt",0.34,0.39,0.28
"RDBR-LR x BR-XGB",0.53,0.31,0.16
"RDBR-LR x BR+-XGB",0.86,0.1,0.04
"RDBR-LR x CC-XGB",0.92,0,0.07
"RDBR-LR x DBR-XGB",0.63,0.29,0.08
"RDBR-LR x EBR-XGB",0.96,0,0.04
"RDBR-LR x ECC-XGB",0.96,0,0.04
"RDBR-LR x MBR-XGB",0.58,0.27,0.15
"RDBR-LR x NS-XGB",0.93,0.02,0.06
"RDBR-LR x PruDent-XGB",0.45,0.26,0.29
"RDBR-LR x RDBR-XGB",0.8,0.16,0.03
"BR-RF x BR+-RF",0,1,0
"BR-RF x CC-RF",0,1,0
"BR-RF x DBR-RF",0,1,0
"BR-RF x EBR-RF",1,0,0
"BR-RF x ECC-RF",1,0,0
"BR-RF x MBR-RF",0,1,0
"BR-RF x NS-RF",0.01,0.98,0
"BR-RF x PruDent-RF",0,1,0
"BR-RF x RDBR-RF",0.01,0.99,0
"BR-RF x BR-SVM",0.56,0.09,0.35
"BR-RF x BR+-SVM",0.85,0.08,0.07
"BR-RF x CC-SVM",0.9,0.05,0.05
"BR-RF x DBR-SVM",0.85,0.08,0.07
"BR-RF x EBR-SVM",1,0,0
"BR-RF x ECC-SVM",1,0,0
"BR-RF x MBR-SVM",0.62,0.17,0.21
"BR-RF x NS-SVM",0.9,0.02,0.09
"BR-RF x PruDent-SVM",0.7,0.09,0.21
"BR-RF x RDBR-SVM",0.92,0.04,0.04
"BR-RF x BR-SVMt",0.14,0.34,0.53
"BR-RF x BR+-SVMt",0.91,0.04,0.04
"BR-RF x CC-SVMt",0.69,0.17,0.14
"BR-RF x DBR-SVMt",0.93,0.04,0.03
"BR-RF x EBR-SVMt",1,0,0
"BR-RF x ECC-SVMt",1,0,0
"BR-RF x MBR-SVMt",0.47,0.2,0.33
"BR-RF x NS-SVMt",0.83,0.05,0.12
"BR-RF x PruDent-SVMt",0.26,0.31,0.44
"BR-RF x RDBR-SVMt",0.89,0.04,0.07
"BR-RF x BR-XGB",0.98,0,0.02
"BR-RF x BR+-XGB",1,0,0
"BR-RF x CC-XGB",1,0,0
"BR-RF x DBR-XGB",0.99,0,0.01
"BR-RF x EBR-XGB",1,0,0
"BR-RF x ECC-XGB",1,0,0
"BR-RF x MBR-XGB",0.95,0,0.04
"BR-RF x NS-XGB",0.99,0,0.01
"BR-RF x PruDent-XGB",0.97,0,0.02
"BR-RF x RDBR-XGB",1,0,0
"BR+-RF x CC-RF",0,1,0
"BR+-RF x DBR-RF",0,1,0
"BR+-RF x EBR-RF",1,0,0
"BR+-RF x ECC-RF",1,0,0
"BR+-RF x MBR-RF",0,1,0
"BR+-RF x NS-RF",0,1,0
"BR+-RF x PruDent-RF",0,0.99,0.01
"BR+-RF x RDBR-RF",0,1,0
"BR+-RF x BR-SVM",0.42,0.21,0.37
"BR+-RF x BR+-SVM",0.69,0.21,0.1
"BR+-RF x CC-SVM",0.73,0.17,0.1
"BR+-RF x DBR-SVM",0.71,0.19,0.1
"BR+-RF x EBR-SVM",1,0,0
"BR+-RF x ECC-SVM",1,0,0
"BR+-RF x MBR-SVM",0.45,0.35,0.19
"BR+-RF x NS-SVM",0.64,0.09,0.27
"BR+-RF x PruDent-SVM",0.48,0.25,0.27
"BR+-RF x RDBR-SVM",0.76,0.13,0.11
"BR+-RF x BR-SVMt",0.1,0.4,0.5
"BR+-RF x BR+-SVMt",0.89,0.04,0.07
"BR+-RF x CC-SVMt",0.56,0.21,0.24
"BR+-RF x DBR-SVMt",0.9,0.03,0.07
"BR+-RF x EBR-SVMt",1,0,0
"BR+-RF x ECC-SVMt",1,0,0
"BR+-RF x MBR-SVMt",0.31,0.33,0.37
"BR+-RF x NS-SVMt",0.72,0.09,0.19
"BR+-RF x PruDent-SVMt",0.18,0.39,0.44
"BR+-RF x RDBR-SVMt",0.78,0.1,0.12
"BR+-RF x BR-XGB",0.89,0.08,0.03
"BR+-RF x BR+-XGB",0.99,0,0
"BR+-RF x CC-XGB",1,0,0
"BR+-RF x DBR-XGB",0.98,0,0.01
"BR+-RF x EBR-XGB",1,0,0
"BR+-RF x ECC-XGB",1,0,0
"BR+-RF x MBR-XGB",0.88,0.06,0.06
"BR+-RF x NS-XGB",0.98,0,0.02
"BR+-RF x PruDent-XGB",0.89,0.07,0.04
"BR+-RF x RDBR-XGB",0.99,0,0.01
"CC-RF x DBR-RF",0,1,0
"CC-RF x EBR-RF",1,0,0
"CC-RF x ECC-RF",1,0,0
"CC-RF x MBR-RF",0,1,0
"CC-RF x NS-RF",0,1,0
"CC-RF x PruDent-RF",0,1,0
"CC-RF x RDBR-RF",0,1,0
"CC-RF x BR-SVM",0.49,0.21,0.31
"CC-RF x BR+-SVM",0.72,0.21,0.07
"CC-RF x CC-SVM",0.8,0.15,0.05
"CC-RF x DBR-SVM",0.74,0.2,0.06
"CC-RF x EBR-SVM",1,0,0
"CC-RF x ECC-SVM",1,0,0
"CC-RF x MBR-SVM",0.55,0.27,0.18
"CC-RF x NS-SVM",0.77,0.07,0.17
"CC-RF x PruDent-SVM",0.51,0.19,0.3
"CC-RF x RDBR-SVM",0.85,0.1,0.05
"CC-RF x BR-SVMt",0.2,0.43,0.37
"CC-RF x BR+-SVMt",0.95,0.01,0.04
"CC-RF x CC-SVMt",0.69,0.17,0.14
"CC-RF x DBR-SVMt",0.96,0.01,0.04
"CC-RF x EBR-SVMt",1,0,0
"CC-RF x ECC-SVMt",1,0,0
"CC-RF x MBR-SVMt",0.4,0.32,0.28
"CC-RF x NS-SVMt",0.85,0.04,0.11
"CC-RF x PruDent-SVMt",0.24,0.42,0.34
"CC-RF x RDBR-SVMt",0.88,0.05,0.07
"CC-RF x BR-XGB",0.98,0.01,0.01
"CC-RF x BR+-XGB",1,0,0
"CC-RF x CC-XGB",1,0,0
"CC-RF x DBR-XGB",1,0,0
"CC-RF x EBR-XGB",1,0,0
"CC-RF x ECC-XGB",1,0,0
"CC-RF x MBR-XGB",0.97,0.01,0.02
"CC-RF x NS-XGB",0.99,0,0.01
