"Strategies","left","rope","right"
"BR-LR x RDBR-LR",0.19,0.8,0
"BR-LR x BR-RF",0.08,0.01,0.91
"BR-LR x BR+-RF",0.29,0.02,0.69
"BR-LR x CC-RF",0.18,0.02,0.8
"BR-LR x DBR-RF",0.23,0.01,0.76
"BR-LR x EBR-RF",0.66,0.04,0.3
"BR-LR x ECC-RF",0.79,0.02,0.19
"BR-LR x MBR-RF",0.17,0.02,0.81
"BR-LR x NS-RF",0.18,0.01,0.82
"BR-LR x PruDent-RF",0.12,0,0.88
"BR-LR x RDBR-RF",0.29,0.03,0.69
"BR-LR x BR-SVM",0,1,0
"BR-LR x BR+-SVM",0.12,0.88,0
"BR-LR x CC-SVM",0.32,0.68,0
"BR-LR x DBR-SVM",0.3,0.7,0
"BR-LR x EBR-SVM",0.68,0.31,0.01
"BR-LR x ECC-SVM",0.87,0.12,0.01
"BR-LR x MBR-SVM",0.11,0.89,0
"BR-LR x NS-SVM",0,1,0
"BR-LR x PruDent-SVM",0,1,0
"BR-LR x RDBR-SVM",0.05,0.95,0
"BR-LR x BR-SVMt",0.06,0.64,0.3
"BR-LR x BR+-SVMt",0.46,0.49,0.05
"BR-LR x CC-SVMt",0.54,0.23,0.23
"BR-LR x DBR-SVMt",0.44,0.49,0.06
"BR-LR x EBR-SVMt",0.57,0.4,0.03
"BR-LR x ECC-SVMt",0.75,0.22,0.03
"BR-LR x MBR-SVMt",0.81,0.11,0.08
"BR-LR x NS-SVMt",0.33,0.35,0.32
"BR-LR x PruDent-SVMt",0.18,0.49,0.33
"BR-LR x RDBR-SVMt",0.45,0.49,0.06
"BR-LR x BR-XGB",0.53,0.08,0.39
"BR-LR x BR+-XGB",0.87,0.01,0.12
"BR-LR x CC-XGB",0.96,0,0.04
"BR-LR x DBR-XGB",0.88,0.01,0.11
"BR-LR x EBR-XGB",0.18,0.66,0.16
"BR-LR x ECC-XGB",0.65,0.06,0.3
"BR-LR x MBR-XGB",0.96,0.02,0.02
"BR-LR x NS-XGB",0.93,0.01,0.06
"BR-LR x PruDent-XGB",0.61,0.06,0.33
"BR-LR x RDBR-XGB",0.86,0.03,0.11
"BR+-LR x CC-LR",0,1,0
"BR+-LR x DBR-LR",0,1,0
"BR+-LR x EBR-LR",0.99,0,0
"BR+-LR x ECC-LR",1,0,0
"BR+-LR x MBR-LR",0,1,0
"BR+-LR x NS-LR",0,0.91,0.09
"BR+-LR x PruDent-LR",0.02,0.98,0
"BR+-LR x RDBR-LR",0,1,0
"BR+-LR x BR-RF",0.01,0,0.99
"BR+-LR x BR+-RF",0.06,0,0.94
"BR+-LR x CC-RF",0.03,0,0.97
"BR+-LR x DBR-RF",0.05,0,0.95
"BR+-LR x EBR-RF",0.36,0.03,0.61
"BR+-LR x ECC-RF",0.48,0.07,0.45
"BR+-LR x MBR-RF",0.03,0,0.97
"BR+-LR x NS-RF",0.03,0,0.97
"BR+-LR x PruDent-RF",0.02,0,0.98
"BR+-LR x RDBR-RF",0.06,0,0.94
"BR+-LR x BR-SVM",0,0.84,0.16
"BR+-LR x BR+-SVM",0,1,0
"BR+-LR x CC-SVM",0,1,0
"BR+-LR x DBR-SVM",0,1,0
"BR+-LR x EBR-SVM",0.78,0.18,0.03
"BR+-LR x ECC-SVM",0.65,0.33,0.02
"BR+-LR x MBR-SVM",0,1,0
"BR+-LR x NS-SVM",0,0.91,0.09
"BR+-LR x PruDent-SVM",0,1,0
"BR+-LR x RDBR-SVM",0,1,0
"BR+-LR x BR-SVMt",0.04,0.02,0.95
"BR+-LR x BR+-SVMt",0.21,0.51,0.28
"BR+-LR x CC-SVMt",0.2,0.32,0.49
"BR+-LR x DBR-SVMt",0.22,0.41,0.37
"BR+-LR x EBR-SVMt",0.25,0.64,0.11
"BR+-LR x ECC-SVMt",0.41,0.4,0.2
"BR+-LR x MBR-SVMt",0.62,0.11,0.27
"BR+-LR x NS-SVMt",0.16,0.22,0.62
"BR+-LR x PruDent-SVMt",0.05,0.03,0.92
"BR+-LR x RDBR-SVMt",0.1,0.83,0.07
"BR+-LR x BR-XGB",0.2,0.12,0.69
"BR+-LR x BR+-XGB",0.64,0.04,0.32
"BR+-LR x CC-XGB",0.87,0,0.13
"BR+-LR x DBR-XGB",0.6,0.11,0.29
"BR+-LR x EBR-XGB",0.04,0.31,0.65
"BR+-LR x ECC-XGB",0.19,0.19,0.63
"BR+-LR x MBR-XGB",0.8,0.13,0.07
"BR+-LR x NS-XGB",0.72,0.03,0.25
"BR+-LR x PruDent-XGB",0.3,0.14,0.56
"BR+-LR x RDBR-XGB",0.64,0.05,0.31
"CC-LR x DBR-LR",0,1,0
"CC-LR x EBR-LR",0.99,0,0.01
"CC-LR x ECC-LR",1,0,0
"CC-LR x MBR-LR",0.01,0.98,0.01
"CC-LR x NS-LR",0,0.83,0.17
"CC-LR x PruDent-LR",0.31,0.64,0.05
"CC-LR x RDBR-LR",0,1,0
"CC-LR x BR-RF",0.01,0,0.99
"CC-LR x BR+-RF",0.06,0.01,0.93
"CC-LR x CC-RF",0.03,0,0.97
"CC-LR x DBR-RF",0.04,0,0.96
"CC-LR x EBR-RF",0.28,0.03,0.69
"CC-LR x ECC-RF",0.46,0.04,0.5
"CC-LR x MBR-RF",0.03,0,0.97
"CC-LR x NS-RF",0.03,0,0.97
"CC-LR x PruDent-RF",0.02,0,0.98
"CC-LR x RDBR-RF",0.06,0.01,0.93
"CC-LR x BR-SVM",0,0.73,0.27
"CC-LR x BR+-SVM",0,1,0
"CC-LR x CC-SVM",0,1,0
"CC-LR x DBR-SVM",0,1,0
"CC-LR x EBR-SVM",0.76,0.11,0.14
"CC-LR x ECC-SVM",0.68,0.24,0.08
"CC-LR x MBR-SVM",0,0.99,0.01
"CC-LR x NS-SVM",0,0.74,0.26
"CC-LR x PruDent-SVM",0,1,0
"CC-LR x RDBR-SVM",0,1,0
"CC-LR x BR-SVMt",0.05,0.06,0.89
"CC-LR x BR+-SVMt",0.18,0.62,0.21
"CC-LR x CC-SVMt",0.12,0.67,0.21
"CC-LR x DBR-SVMt",0.19,0.57,0.24
"CC-LR x EBR-SVMt",0.27,0.66,0.07
"CC-LR x ECC-SVMt",0.5,0.37,0.14
"CC-LR x MBR-SVMt",0.6,0.11,0.29
"CC-LR x NS-SVMt",0.09,0.54,0.38
"CC-LR x PruDent-SVMt",0.06,0.19,0.75
"CC-LR x RDBR-SVMt",0.14,0.79,0.07
"CC-LR x BR-XGB",0.16,0.29,0.55
"CC-LR x BR+-XGB",0.59,0.15,0.25
"CC-LR x CC-XGB",0.86,0.01,0.13
"CC-LR x DBR-XGB",0.51,0.3,0.2
"CC-LR x EBR-XGB",0.02,0.69,0.29
"CC-LR x ECC-XGB",0.18,0.25,0.57
"CC-LR x MBR-XGB",0.8,0.17,0.03
"CC-LR x NS-XGB",0.76,0.09,0.15
"CC-LR x PruDent-XGB",0.19,0.44,0.37
"CC-LR x RDBR-XGB",0.59,0.18,0.22
"DBR-LR x EBR-LR",0.99,0,0
"DBR-LR x ECC-LR",1,0,0
"DBR-LR x MBR-LR",0,1,0
"DBR-LR x NS-LR",0,0.69,0.31
"DBR-LR x PruDent-LR",0.02,0.98,0
"DBR-LR x RDBR-LR",0,1,0
"DBR-LR x BR-RF",0.01,0,0.99
"DBR-LR x BR+-RF",0.07,0,0.93
"DBR-LR x CC-RF",0.04,0,0.96
"DBR-LR x DBR-RF",0.05,0,0.95
"DBR-LR x EBR-RF",0.3,0.04,0.66
"DBR-LR x ECC-RF",0.46,0.09,0.45
"DBR-LR x MBR-RF",0.03,0,0.97
"DBR-LR x NS-RF",0.04,0,0.96
"DBR-LR x PruDent-RF",0.02,0,0.98
"DBR-LR x RDBR-RF",0.07,0,0.93
"DBR-LR x BR-SVM",0,0.66,0.34
"DBR-LR x BR+-SVM",0,1,0
"DBR-LR x CC-SVM",0,0.99,0
"DBR-LR x DBR-SVM",0,1,0
"DBR-LR x EBR-SVM",0.7,0.25,0.04
"DBR-LR x ECC-SVM",0.61,0.36,0.02
"DBR-LR x MBR-SVM",0,1,0
"DBR-LR x NS-SVM",0,0.71,0.29
"DBR-LR x PruDent-SVM",0,0.96,0.03
"DBR-LR x RDBR-SVM",0,1,0
"DBR-LR x BR-SVMt",0.04,0.02,0.94
"DBR-LR x BR+-SVMt",0.22,0.4,0.38
"DBR-LR x CC-SVMt",0.22,0.23,0.55
"DBR-LR x DBR-SVMt",0.22,0.36,0.42
"DBR-LR x EBR-SVMt",0.21,0.71,0.09
"DBR-LR x ECC-SVMt",0.42,0.38,0.19
"DBR-LR x MBR-SVMt",0.54,0.18,0.27
"DBR-LR x NS-SVMt",0.15,0.17,0.68
"DBR-LR x PruDent-SVMt",0.07,0.06,0.87
"DBR-LR x RDBR-SVMt",0.12,0.73,0.15
"DBR-LR x BR-XGB",0.24,0.13,0.63
"DBR-LR x BR+-XGB",0.62,0.02,0.36
"DBR-LR x CC-XGB",0.87,0,0.13
"DBR-LR x DBR-XGB",0.66,0.05,0.28
"DBR-LR x EBR-XGB",0.05,0.22,0.73
"DBR-LR x ECC-XGB",0.18,0.24,0.58
"DBR-LR x MBR-XGB",0.73,0.16,0.11
"DBR-LR x NS-XGB",0.76,0.01,0.23
"DBR-LR x PruDent-XGB",0.34,0.08,0.58
"DBR-LR x RDBR-XGB",0.65,0.03,0.32
"EBR-LR x ECC-LR",0.02,0.98,0
"EBR-LR x MBR-LR",0,0,1
"EBR-LR x NS-LR",0,0,1
"EBR-LR x PruDent-LR",0.05,0.03,0.92
"EBR-LR x RDBR-LR",0.01,0,0.99
"EBR-LR x BR-RF",0,0,1
"EBR-LR x BR+-RF",0,0,1
"EBR-LR x CC-RF",0,0,1
"EBR-LR x DBR-RF",0,0,1
"EBR-LR x EBR-RF",0.01,0.01,0.98
"EBR-LR x ECC-RF",0.01,0.05,0.94
"EBR-LR x MBR-RF",0,0,1
"EBR-LR x NS-RF",0,0,1
"EBR-LR x PruDent-RF",0,0,1
"EBR-LR x RDBR-RF",0.01,0,0.99
"EBR-LR x BR-SVM",0,0,1
"EBR-LR x BR+-SVM",0,0,1
"EBR-LR x CC-SVM",0.01,0,0.99
"EBR-LR x DBR-SVM",0,0,1
"EBR-LR x EBR-SVM",0.01,0.29,0.7
"EBR-LR x ECC-SVM",0.02,0.26,0.72
"EBR-LR x MBR-SVM",0,0,1
"EBR-LR x NS-SVM",0,0,1
"EBR-LR x PruDent-SVM",0,0,1
"EBR-LR x RDBR-SVM",0.01,0,0.99
"EBR-LR x BR-SVMt",0,0,1
"EBR-LR x BR+-SVMt",0.02,0,0.97
"EBR-LR x CC-SVMt",0.02,0,0.98
"EBR-LR x DBR-SVMt",0.01,0,0.99
"EBR-LR x EBR-SVMt",0.04,0.02,0.94
"EBR-LR x ECC-SVMt",0.05,0.04,0.91
"EBR-LR x MBR-SVMt",0.05,0,0.95
"EBR-LR x NS-SVMt",0.01,0,0.99
"EBR-LR x PruDent-SVMt",0,0,1
"EBR-LR x RDBR-SVMt",0.03,0,0.97
"EBR-LR x BR-XGB",0.03,0,0.97
"EBR-LR x BR+-XGB",0.1,0,0.9
"EBR-LR x CC-XGB",0.27,0,0.72
"EBR-LR x DBR-XGB",0.08,0,0.92
"EBR-LR x EBR-XGB",0.01,0,0.99
"EBR-LR x ECC-XGB",0.02,0.02,0.96
"EBR-LR x MBR-XGB",0.08,0.03,0.9
"EBR-LR x NS-XGB",0.18,0.01,0.81
"EBR-LR x PruDent-XGB",0.04,0,0.96
"EBR-LR x RDBR-XGB",0.11,0,0.89
"ECC-LR x MBR-LR",0,0,1
"ECC-LR x NS-LR",0,0,1
"ECC-LR x PruDent-LR",0.01,0.06,0.93
"ECC-LR x RDBR-LR",0,0,1
"ECC-LR x BR-RF",0,0,1
"ECC-LR x BR+-RF",0,0,1
"ECC-LR x CC-RF",0,0,1
"ECC-LR x DBR-RF",0,0,1
"ECC-LR x EBR-RF",0.01,0,0.99
"ECC-LR x ECC-RF",0.01,0,0.99
"ECC-LR x MBR-RF",0,0,1
"ECC-LR x NS-RF",0,0,1
"ECC-LR x PruDent-RF",0,0,1
"ECC-LR x RDBR-RF",0,0,1
"ECC-LR x BR-SVM",0,0,1
"ECC-LR x BR+-SVM",0,0,1
"ECC-LR x CC-SVM",0,0,1
"ECC-LR x DBR-SVM",0,0,1
"ECC-LR x EBR-SVM",0,0.12,0.88
"ECC-LR x ECC-SVM",0,0.21,0.79
"ECC-LR x MBR-SVM",0,0,1
"ECC-LR x NS-SVM",0,0,1
"ECC-LR x PruDent-SVM",0,0,1
"ECC-LR x RDBR-SVM",0,0,1
"ECC-LR x BR-SVMt",0,0,1
"ECC-LR x BR+-SVMt",0.01,0,0.99
"ECC-LR x CC-SVMt",0.01,0,0.99
"ECC-LR x DBR-SVMt",0.01,0,0.99
"ECC-LR x EBR-SVMt",0.03,0.01,0.96
"ECC-LR x ECC-SVMt",0.02,0.02,0.96
"ECC-LR x MBR-SVMt",0.01,0,0.99
"ECC-LR x NS-SVMt",0.01,0,0.99
"ECC-LR x PruDent-SVMt",0,0,1
"ECC-LR x RDBR-SVMt",0.02,0,0.98
"ECC-LR x BR-XGB",0.01,0,0.99
"ECC-LR x BR+-XGB",0.03,0,0.97
"ECC-LR x CC-XGB",0.17,0,0.83
"ECC-LR x DBR-XGB",0.03,0,0.97
"ECC-LR x EBR-XGB",0,0,1
"ECC-LR x ECC-XGB",0.01,0,0.99
"ECC-LR x MBR-XGB",0.02,0,0.98
"ECC-LR x NS-XGB",0.07,0,0.93
"ECC-LR x PruDent-XGB",0.02,0,0.98
"ECC-LR x RDBR-XGB",0.05,0,0.95
"MBR-LR x NS-LR",0,0.87,0.12
"MBR-LR x PruDent-LR",0,1,0
"MBR-LR x RDBR-LR",0,1,0
"MBR-LR x BR-RF",0.02,0,0.98
"MBR-LR x BR+-RF",0.11,0.01,0.88
"MBR-LR x CC-RF",0.05,0.01,0.94
"MBR-LR x DBR-RF",0.08,0,0.91
"MBR-LR x EBR-RF",0.41,0.06,0.53
"MBR-LR x ECC-RF",0.62,0.07,0.31
"MBR-LR x MBR-RF",0.05,0.01,0.94
"MBR-LR x NS-RF",0.06,0.01,0.93
"MBR-LR x PruDent-RF",0.04,0,0.96
"MBR-LR x RDBR-RF",0.11,0.01,0.88
"MBR-LR x BR-SVM",0,0.77,0.23
"MBR-LR x BR+-SVM",0,1,0
"MBR-LR x CC-SVM",0.02,0.97,0.01
"MBR-LR x DBR-SVM",0,1,0
"MBR-LR x EBR-SVM",0.74,0.24,0.02
"MBR-LR x ECC-SVM",0.73,0.26,0.01
"MBR-LR x MBR-SVM",0,1,0
"MBR-LR x NS-SVM",0,0.86,0.14
"MBR-LR x PruDent-SVM",0,1,0
"MBR-LR x RDBR-SVM",0,1,0
"MBR-LR x BR-SVMt",0.03,0.02,0.95
"MBR-LR x BR+-SVMt",0.22,0.35,0.43
"MBR-LR x CC-SVMt",0.22,0.13,0.65
"MBR-LR x DBR-SVMt",0.2,0.33,0.48
"MBR-LR x EBR-SVMt",0.22,0.7,0.08
"MBR-LR x ECC-SVMt",0.39,0.48,0.13
"MBR-LR x MBR-SVMt",0.46,0.3,0.24
"MBR-LR x NS-SVMt",0.14,0.13,0.73
"MBR-LR x PruDent-SVMt",0.06,0.06,0.88
"MBR-LR x RDBR-SVMt",0.16,0.54,0.3
"MBR-LR x BR-XGB",0.33,0.04,0.63
"MBR-LR x BR+-XGB",0.72,0.02,0.26
"MBR-LR x CC-XGB",0.91,0,0.09
"MBR-LR x DBR-XGB",0.7,0.04,0.25
"MBR-LR x EBR-XGB",0.11,0.25,0.64
"MBR-LR x ECC-XGB",0.37,0.12,0.52
"MBR-LR x MBR-XGB",0.78,0.14,0.09
"MBR-LR x NS-XGB",0.8,0.02,0.18
"MBR-LR x PruDent-XGB",0.4,0.06,0.53
"MBR-LR x RDBR-XGB",0.74,0.04,0.22
"NS-LR x PruDent-LR",0.51,0.49,0
"NS-LR x RDBR-LR",0.16,0.84,0
"NS-LR x BR-RF",0.03,0.02,0.95
"NS-LR x BR+-RF",0.18,0.08,0.74
"NS-LR x CC-RF",0.12,0.04,0.85
"NS-LR x DBR-RF",0.11,0.07,0.82
"NS-LR x EBR-RF",0.55,0.08,0.37
"NS-LR x ECC-RF",0.73,0.07,0.2
"NS-LR x MBR-RF",0.09,0.06,0.85
"NS-LR x NS-RF",0.1,0.04,0.86
"NS-LR x PruDent-RF",0.07,0.01,0.92
"NS-LR x RDBR-RF",0.18,0.09,0.73
"NS-LR x BR-SVM",0,1,0
"NS-LR x BR+-SVM",0.1,0.9,0
"NS-LR x CC-SVM",0.27,0.73,0
"NS-LR x DBR-SVM",0.3,0.7,0
"NS-LR x EBR-SVM",0.78,0.22,0.01
"NS-LR x ECC-SVM",0.9,0.1,0.01
"NS-LR x MBR-SVM",0.1,0.9,0
"NS-LR x NS-SVM",0,1,0
"NS-LR x PruDent-SVM",0,1,0
"NS-LR x RDBR-SVM",0.06,0.94,0
"NS-LR x BR-SVMt",0.04,0.34,0.62
"NS-LR x BR+-SVMt",0.24,0.66,0.1
"NS-LR x CC-SVMt",0.37,0.35,0.28
"NS-LR x DBR-SVMt",0.29,0.59,0.12
"NS-LR x EBR-SVMt",0.5,0.47,0.03
"NS-LR x ECC-SVMt",0.67,0.29,0.04
"NS-LR x MBR-SVMt",0.73,0.15,0.12
"NS-LR x NS-SVMt",0.22,0.5,0.28
"NS-LR x PruDent-SVMt",0.1,0.42,0.49
"NS-LR x RDBR-SVMt",0.33,0.6,0.08
"NS-LR x BR-XGB",0.41,0.24,0.35
"NS-LR x BR+-XGB",0.83,0.06,0.1
"NS-LR x CC-XGB",0.97,0,0.03
"NS-LR x DBR-XGB",0.83,0.08,0.09
"NS-LR x EBR-XGB",0.08,0.77,0.15
"NS-LR x ECC-XGB",0.57,0.11,0.32
"NS-LR x MBR-XGB",0.94,0.04,0.02
"NS-LR x NS-XGB",0.92,0.01,0.06
"NS-LR x PruDent-XGB",0.51,0.23,0.26
"NS-LR x RDBR-XGB",0.78,0.15,0.07
"PruDent-LR x RDBR-LR",0,1,0
"PruDent-LR x BR-RF",0.01,0,0.99
"PruDent-LR x BR+-RF",0.03,0,0.97
"PruDent-LR x CC-RF",0.02,0,0.98
"PruDent-LR x DBR-RF",0.03,0,0.97
"PruDent-LR x EBR-RF",0.1,0,0.9
"PruDent-LR x ECC-RF",0.14,0,0.86
"PruDent-LR x MBR-RF",0.01,0,0.99
"PruDent-LR x NS-RF",0.01,0,0.98
"PruDent-LR x PruDent-RF",0.01,0,0.99
"PruDent-LR x RDBR-RF",0.03,0,0.97
"PruDent-LR x BR-SVM",0,0.81,0.19
"PruDent-LR x BR+-SVM",0,0.99,0.01
"PruDent-LR x CC-SVM",0.07,0.66,0.27
"PruDent-LR x DBR-SVM",0,0.94,0.06
"PruDent-LR x EBR-SVM",0,0.99,0.01
"PruDent-LR x ECC-SVM",0,1,0
"PruDent-LR x MBR-SVM",0,1,0
"PruDent-LR x NS-SVM",0,0.66,0.33
"PruDent-LR x PruDent-SVM",0,0.94,0.06
"PruDent-LR x RDBR-SVM",0,1,0
"PruDent-LR x BR-SVMt",0.01,0,0.99
"PruDent-LR x BR+-SVMt",0.13,0.03,0.84
"PruDent-LR x CC-SVMt",0.11,0.03,0.86
"PruDent-LR x DBR-SVMt",0.11,0.02,0.87
"PruDent-LR x EBR-SVMt",0.21,0.05,0.74
"PruDent-LR x ECC-SVMt",0.22,0.06,0.73
"PruDent-LR x MBR-SVMt",0.08,0.17,0.75
"PruDent-LR x NS-SVMt",0.07,0.01,0.92
"PruDent-LR x PruDent-SVMt",0.03,0.01,0.96
"PruDent-LR x RDBR-SVMt",0.12,0.03,0.85
"PruDent-LR x BR-XGB",0.1,0,0.9
"PruDent-LR x BR+-XGB",0.29,0,0.71
"PruDent-LR x CC-XGB",0.58,0,0.42
"PruDent-LR x DBR-XGB",0.27,0,0.73
"PruDent-LR x EBR-XGB",0.03,0,0.97
"PruDent-LR x ECC-XGB",0.07,0,0.93
"PruDent-LR x MBR-XGB",0.28,0,0.72
"PruDent-LR x NS-XGB",0.41,0,0.59
"PruDent-LR x PruDent-XGB",0.14,0.01,0.86
"PruDent-LR x RDBR-XGB",0.27,0,0.73
"RDBR-LR x BR-RF",0.01,0,0.99
"RDBR-LR x BR+-RF",0.06,0,0.94
"RDBR-LR x CC-RF",0.02,0,0.97
"RDBR-LR x DBR-RF",0.04,0,0.96
"RDBR-LR x EBR-RF",0.2,0.01,0.79
"RDBR-LR x ECC-RF",0.38,0.03,0.59
"RDBR-LR x MBR-RF",0.02,0,0.97
"RDBR-LR x NS-RF",0.03,0,0.97
"RDBR-LR x PruDent-RF",0.02,0,0.98
"RDBR-LR x RDBR-RF",0.06,0,0.94
"RDBR-LR x BR-SVM",0,0.82,0.18
"RDBR-LR x BR+-SVM",0,1,0
"RDBR-LR x CC-SVM",0,1,0
"RDBR-LR x DBR-SVM",0,1,0
"RDBR-LR x EBR-SVM",0.75,0.18,0.08
"RDBR-LR x ECC-SVM",0.59,0.36,0.05
"RDBR-LR x MBR-SVM",0,1,0
"RDBR-LR x NS-SVM",0,0.79,0.21
"RDBR-LR x PruDent-SVM",0,1,0
"RDBR-LR x RDBR-SVM",0,1,0
"RDBR-LR x BR-SVMt",0.04,0.02,0.94
"RDBR-LR x BR+-SVMt",0.16,0.59,0.25
"RDBR-LR x CC-SVMt",0.13,0.31,0.55
"RDBR-LR x DBR-SVMt",0.17,0.35,0.48
"RDBR-LR x EBR-SVMt",0.22,0.54,0.23
"RDBR-LR x ECC-SVMt",0.36,0.27,0.36
"RDBR-LR x MBR-SVMt",0.52,0.23,0.25
"RDBR-LR x NS-SVMt",0.12,0.19,0.69
"RDBR-LR x PruDent-SVMt",0.05,0.03,0.92
"RDBR-LR x RDBR-SVMt",0.09,0.82,0.09
"RDBR-LR x BR-XGB",0.14,0.07,0.8
"RDBR-LR x BR+-XGB",0.48,0.06,0.46
"RDBR-LR x CC-XGB",0.77,0,0.22
"RDBR-LR x DBR-XGB",0.46,0.21,0.34
"RDBR-LR x EBR-XGB",0.02,0.38,0.6
"RDBR-LR x ECC-XGB",0.15,0.08,0.77
"RDBR-LR x MBR-XGB",0.78,0.16,0.06
"RDBR-LR x NS-XGB",0.62,0.03,0.35
"RDBR-LR x PruDent-XGB",0.17,0.12,0.7
"RDBR-LR x RDBR-XGB",0.49,0.08,0.43
"BR-RF x BR+-RF",0.03,0.97,0
"BR-RF x CC-RF",0,1,0
"BR-RF x DBR-RF",0.01,0.99,0
"BR-RF x EBR-RF",0.4,0.59,0
"BR-RF x ECC-RF",0.76,0.24,0
"BR-RF x MBR-RF",0,1,0
"BR-RF x NS-RF",0,1,0
"BR-RF x PruDent-RF",0,1,0
"BR-RF x RDBR-RF",0.01,0.99,0
"BR-RF x BR-SVM",0.9,0.02,0.08
"BR-RF x BR+-SVM",0.99,0,0.01
"BR-RF x CC-SVM",0.99,0,0.01
"BR-RF x DBR-SVM",0.99,0,0.01
"BR-RF x EBR-SVM",0.98,0,0.02
"BR-RF x ECC-SVM",0.99,0,0.01
"BR-RF x MBR-SVM",0.99,0,0.01
"BR-RF x NS-SVM",0.96,0.02,0.03
"BR-RF x PruDent-SVM",0.98,0,0.02
"BR-RF x RDBR-SVM",0.99,0,0.01
"BR-RF x BR-SVMt",0.12,0.82,0.06
"BR-RF x BR+-SVMt",0.9,0.08,0.02
"BR-RF x CC-SVMt",0.95,0.04,0.01
"BR-RF x DBR-SVMt",0.89,0.1,0.02
"BR-RF x EBR-SVMt",0.97,0.01,0.02
"BR-RF x ECC-SVMt",0.9,0.1,0.01
"BR-RF x MBR-SVMt",0.98,0,0.02
"BR-RF x NS-SVMt",0.87,0.13,0.01
"BR-RF x PruDent-SVMt",0.5,0.44,0.06
"BR-RF x RDBR-SVMt",0.97,0.01,0.01
"BR-RF x BR-XGB",0.84,0.15,0.01
"BR-RF x BR+-XGB",1,0,0
"BR-RF x CC-XGB",1,0,0
"BR-RF x DBR-XGB",1,0,0
"BR-RF x EBR-XGB",0.83,0.1,0.08
"BR-RF x ECC-XGB",0.96,0.01,0.03
"BR-RF x MBR-XGB",1,0,0
"BR-RF x NS-XGB",1,0,0
"BR-RF x PruDent-XGB",0.93,0.07,0
"BR-RF x RDBR-XGB",0.99,0,0
"BR+-RF x CC-RF",0,1,0
"BR+-RF x DBR-RF",0,1,0
"BR+-RF x EBR-RF",0.39,0.57,0.03
"BR+-RF x ECC-RF",0.5,0.49,0.01
"BR+-RF x MBR-RF",0,0.99,0.01
"BR+-RF x NS-RF",0,1,0
"BR+-RF x PruDent-RF",0,1,0
"BR+-RF x RDBR-RF",0,1,0
"BR+-RF x BR-SVM",0.66,0.03,0.31
"BR+-RF x BR+-SVM",0.93,0,0.06
"BR+-RF x CC-SVM",0.95,0,0.05
"BR+-RF x DBR-SVM",0.93,0,0.06
"BR+-RF x EBR-SVM",0.92,0.01,0.07
"BR+-RF x ECC-SVM",0.94,0,0.05
"BR+-RF x MBR-SVM",0.94,0,0.06
"BR+-RF x NS-SVM",0.76,0.08,0.16
"BR+-RF x PruDent-SVM",0.89,0.01,0.1
"BR+-RF x RDBR-SVM",0.94,0,0.06
"BR+-RF x BR-SVMt",0.03,0.65,0.32
"BR+-RF x BR+-SVMt",0.61,0.33,0.07
"BR+-RF x CC-SVMt",0.63,0.31,0.05
"BR+-RF x DBR-SVMt",0.57,0.37,0.06
"BR+-RF x EBR-SVMt",0.86,0.05,0.08
"BR+-RF x ECC-SVMt",0.6,0.35,0.06
"BR+-RF x MBR-SVMt",0.91,0,0.08
"BR+-RF x NS-SVMt",0.44,0.53,0.03
"BR+-RF x PruDent-SVMt",0.15,0.6,0.25
"BR+-RF x RDBR-SVMt",0.83,0.1,0.07
"BR+-RF x BR-XGB",0.16,0.82,0.02
"BR+-RF x BR+-XGB",0.87,0.13,0.01
"BR+-RF x CC-XGB",1,0,0
"BR+-RF x DBR-XGB",0.92,0.05,0.03
"BR+-RF x EBR-XGB",0.45,0.23,0.32
"BR+-RF x ECC-XGB",0.78,0.07,0.15
"BR+-RF x MBR-XGB",0.99,0.01,0
"BR+-RF x NS-XGB",0.97,0.02,0
"BR+-RF x PruDent-XGB",0.24,0.74,0.02
"BR+-RF x RDBR-XGB",0.79,0.2,0.01
"CC-RF x DBR-RF",0,1,0
"CC-RF x EBR-RF",0.42,0.58,0
"CC-RF x ECC-RF",0.69,0.31,0
"CC-RF x MBR-RF",0,1,0
"CC-RF x NS-RF",0,1,0
"CC-RF x PruDent-RF",0,1,0
"CC-RF x RDBR-RF",0,1,0
"CC-RF x BR-SVM",0.81,0.02,0.18
"CC-RF x BR+-SVM",0.97,0,0.02
"CC-RF x CC-SVM",0.98,0,0.02
"CC-RF x DBR-SVM",0.97,0,0.03
"CC-RF x EBR-SVM",0.95,0.01,0.04
"CC-RF x ECC-SVM",0.97,0,0.03
"CC-RF x MBR-SVM",0.97,0,0.03
"CC-RF x NS-SVM",0.87,0.04,0.09
"CC-RF x PruDent-SVM",0.93,0.01,0.06
"CC-RF x RDBR-SVM",0.97,0,0.03
"CC-RF x BR-SVMt",0.06,0.81,0.14
"CC-RF x BR+-SVMt",0.76,0.19,0.04
"CC-RF x CC-SVMt",0.85,0.11,0.05
"CC-RF x DBR-SVMt",0.78,0.19,0.03
"CC-RF x EBR-SVMt",0.94,0.03,0.04
"CC-RF x ECC-SVMt",0.83,0.16,0.01
"CC-RF x MBR-SVMt",0.96,0,0.04
"CC-RF x NS-SVMt",0.62,0.35,0.03
"CC-RF x PruDent-SVMt",0.23,0.64,0.12
"CC-RF x RDBR-SVMt",0.92,0.04,0.04
