"Strategies","left","rope","right"
"ECC-RF x ECC-SVMt",0.01,0,0.99
"ECC-RF x ECC-XGB",0,0,1
"ECC-RF x MBR-RF",1,0,0
"ECC-RF x MBR-SVM",0.91,0,0.09
"ECC-RF x MBR-SVMt",0.9,0,0.1
"ECC-RF x MBR-XGB",0.62,0,0.38
"ECC-RF x NS-RF",1,0,0
"ECC-RF x NS-SVM",0.95,0,0.05
"ECC-RF x NS-SVMt",0.87,0,0.13
"ECC-RF x NS-XGB",0.77,0,0.23
"ECC-RF x PruDent-RF",1,0,0
"ECC-RF x PruDent-SVM",0.96,0,0.04
"ECC-RF x PruDent-SVMt",0.95,0,0.05
"ECC-RF x PruDent-XGB",0.65,0,0.34
"ECC-RF x RDBR-RF",1,0,0
"ECC-RF x RDBR-SVM",0.82,0,0.18
"ECC-RF x RDBR-SVMt",0.61,0,0.39
"ECC-RF x RDBR-XGB",0.59,0,0.41
"ECC-SVM x BR-SVMt",0.99,0,0.01
"ECC-SVM x BR-XGB",0.97,0,0.03
"ECC-SVM x BR+-SVMt",0.97,0,0.03
"ECC-SVM x BR+-XGB",0.96,0,0.04
"ECC-SVM x CC-SVMt",0.98,0,0.02
"ECC-SVM x CC-XGB",0.98,0,0.02
"ECC-SVM x DBR-SVMt",0.95,0,0.05
"ECC-SVM x DBR-XGB",0.93,0,0.07
"ECC-SVM x EBR-SVMt",0.25,0.3,0.44
"ECC-SVM x EBR-XGB",0.16,0,0.84
"ECC-SVM x ECC-SVMt",0.03,0.94,0.03
"ECC-SVM x ECC-XGB",0.18,0,0.82
"ECC-SVM x MBR-SVM",1,0,0
"ECC-SVM x MBR-SVMt",0.99,0,0.01
"ECC-SVM x MBR-XGB",0.96,0,0.04
"ECC-SVM x NS-SVM",1,0,0
"ECC-SVM x NS-SVMt",1,0,0
"ECC-SVM x NS-XGB",0.99,0,0.01
"ECC-SVM x PruDent-SVM",1,0,0
"ECC-SVM x PruDent-SVMt",0.99,0,0.01
"ECC-SVM x PruDent-XGB",0.96,0,0.04
"ECC-SVM x RDBR-SVM",1,0,0
"ECC-SVM x RDBR-SVMt",0.96,0,0.04
"ECC-SVM x RDBR-XGB",0.95,0,0.05
"ECC-SVMt x BR-XGB",0.95,0,0.05
"ECC-SVMt x BR+-XGB",0.93,0,0.07
"ECC-SVMt x CC-XGB",0.94,0,0.06
"ECC-SVMt x DBR-XGB",0.89,0,0.11
"ECC-SVMt x EBR-XGB",0.11,0.01,0.88
"ECC-SVMt x ECC-XGB",0.13,0.01,0.87
"ECC-SVMt x MBR-SVMt",0.99,0,0.01
"ECC-SVMt x MBR-XGB",0.94,0,0.06
"ECC-SVMt x NS-SVMt",1,0,0
"ECC-SVMt x NS-XGB",0.99,0,0.01
"ECC-SVMt x PruDent-SVMt",1,0,0
"ECC-SVMt x PruDent-XGB",0.93,0,0.07
"ECC-SVMt x RDBR-SVMt",0.99,0,0
"ECC-SVMt x RDBR-XGB",0.91,0,0.09
"ECC-XGB x MBR-XGB",1,0,0
"ECC-XGB x NS-XGB",1,0,0
"ECC-XGB x PruDent-XGB",1,0,0
"ECC-XGB x RDBR-XGB",1,0,0
"MBR-C5.0 x BR-LR",0.11,0,0.89
"MBR-C5.0 x BR-RF",0.57,0,0.43
"MBR-C5.0 x BR-SVM",0.08,0,0.92
"MBR-C5.0 x BR-SVMt",0.24,0,0.76
"MBR-C5.0 x BR-XGB",0,0,1
"MBR-C5.0 x BR+-LR",0.02,0,0.98
"MBR-C5.0 x BR+-RF",0.52,0,0.48
"MBR-C5.0 x BR+-SVM",0.02,0,0.98
"MBR-C5.0 x BR+-SVMt",0.05,0,0.95
"MBR-C5.0 x BR+-XGB",0,0,1
"MBR-C5.0 x CC-LR",0.03,0,0.97
"MBR-C5.0 x CC-RF",0.52,0,0.48
"MBR-C5.0 x CC-SVM",0.03,0,0.97
"MBR-C5.0 x CC-SVMt",0.1,0,0.9
"MBR-C5.0 x CC-XGB",0,0,1
"MBR-C5.0 x DBR-LR",0.02,0,0.98
"MBR-C5.0 x DBR-RF",0.51,0,0.49
"MBR-C5.0 x DBR-SVM",0.02,0,0.98
"MBR-C5.0 x DBR-SVMt",0.05,0,0.95
"MBR-C5.0 x DBR-XGB",0,0,1
"MBR-C5.0 x EBR-LR",0.01,0,0.99
"MBR-C5.0 x EBR-RF",0,0,1
"MBR-C5.0 x EBR-SVM",0,0,1
"MBR-C5.0 x EBR-SVMt",0,0,1
"MBR-C5.0 x EBR-XGB",0,0,1
"MBR-C5.0 x ECC-LR",0.01,0,0.99
"MBR-C5.0 x ECC-RF",0,0,1
"MBR-C5.0 x ECC-SVM",0,0,1
"MBR-C5.0 x ECC-SVMt",0.01,0,0.99
"MBR-C5.0 x ECC-XGB",0,0,1
"MBR-C5.0 x MBR-LR",0.04,0,0.96
"MBR-C5.0 x MBR-RF",0.57,0,0.43
"MBR-C5.0 x MBR-SVM",0.05,0,0.95
"MBR-C5.0 x MBR-SVMt",0.19,0,0.81
"MBR-C5.0 x MBR-XGB",0,0,1
"MBR-C5.0 x NS-C5.0",0.99,0.01,0
"MBR-C5.0 x NS-LR",0.09,0,0.91
"MBR-C5.0 x NS-RF",0.46,0,0.54
"MBR-C5.0 x NS-SVM",0.07,0,0.93
"MBR-C5.0 x NS-SVMt",0.16,0,0.84
"MBR-C5.0 x NS-XGB",0,0,1
"MBR-C5.0 x PruDent-C5.0",0.83,0.16,0.02
"MBR-C5.0 x PruDent-LR",0.07,0,0.93
"MBR-C5.0 x PruDent-RF",0.55,0,0.45
"MBR-C5.0 x PruDent-SVM",0.07,0,0.93
"MBR-C5.0 x PruDent-SVMt",0.21,0,0.79
"MBR-C5.0 x PruDent-XGB",0,0,1
"MBR-C5.0 x RDBR-C5.0",0.95,0.04,0.01
"MBR-C5.0 x RDBR-LR",0.02,0,0.98
"MBR-C5.0 x RDBR-RF",0.53,0,0.47
"MBR-C5.0 x RDBR-SVM",0.02,0,0.98
"MBR-C5.0 x RDBR-SVMt",0.02,0,0.98
"MBR-C5.0 x RDBR-XGB",0,0,1
"MBR-LR x BR-RF",0.99,0,0.01
"MBR-LR x BR-SVM",0.01,0.99,0
"MBR-LR x BR-SVMt",0.32,0.58,0.1
"MBR-LR x BR-XGB",0.12,0.04,0.85
"MBR-LR x BR+-RF",0.98,0,0.02
"MBR-LR x BR+-SVM",0.21,0.29,0.5
"MBR-LR x BR+-SVMt",0.15,0,0.85
"MBR-LR x BR+-XGB",0.11,0,0.88
"MBR-LR x CC-RF",0.98,0,0.02
"MBR-LR x CC-SVM",0.08,0.8,0.12
"MBR-LR x CC-SVMt",0.21,0.03,0.76
"MBR-LR x CC-XGB",0.28,0,0.72
"MBR-LR x DBR-RF",0.98,0,0.02
"MBR-LR x DBR-SVM",0.2,0.38,0.42
"MBR-LR x DBR-SVMt",0.13,0,0.87
"MBR-LR x DBR-XGB",0.13,0.03,0.84
"MBR-LR x EBR-RF",0.16,0,0.84
"MBR-LR x EBR-SVM",0,0,1
"MBR-LR x EBR-SVMt",0,0,1
"MBR-LR x EBR-XGB",0,0,1
"MBR-LR x ECC-RF",0.12,0,0.88
"MBR-LR x ECC-SVM",0,0,1
"MBR-LR x ECC-SVMt",0.01,0,0.99
"MBR-LR x ECC-XGB",0,0,1
"MBR-LR x MBR-RF",0.99,0,0.01
"MBR-LR x MBR-SVM",0,1,0
"MBR-LR x MBR-SVMt",0.09,0.73,0.18
"MBR-LR x MBR-XGB",0.12,0.05,0.83
"MBR-LR x NS-LR",0.86,0.11,0.03
"MBR-LR x NS-RF",0.97,0,0.03
"MBR-LR x NS-SVM",0.34,0.64,0.03
"MBR-LR x NS-SVMt",0.38,0,0.61
"MBR-LR x NS-XGB",0.29,0.01,0.7
"MBR-LR x PruDent-LR",0,1,0
"MBR-LR x PruDent-RF",0.99,0,0.01
"MBR-LR x PruDent-SVM",0.05,0.95,0
"MBR-LR x PruDent-SVMt",0.33,0.39,0.28
"MBR-LR x PruDent-XGB",0.09,0.02,0.89
"MBR-LR x RDBR-LR",0.08,0.48,0.43
"MBR-LR x RDBR-RF",0.98,0,0.02
"MBR-LR x RDBR-SVM",0.08,0.41,0.5
"MBR-LR x RDBR-SVMt",0.09,0,0.9
"MBR-LR x RDBR-XGB",0.14,0.01,0.86
"MBR-RF x BR-SVM",0.03,0,0.97
"MBR-RF x BR-SVMt",0.06,0,0.94
"MBR-RF x BR-XGB",0,0,1
"MBR-RF x BR+-SVM",0,0,1
"MBR-RF x BR+-SVMt",0.01,0,0.99
"MBR-RF x BR+-XGB",0,0,1
"MBR-RF x CC-SVM",0,0,1
"MBR-RF x CC-SVMt",0.02,0,0.98
"MBR-RF x CC-XGB",0,0,1
"MBR-RF x DBR-SVM",0,0,1
"MBR-RF x DBR-SVMt",0.01,0,0.99
"MBR-RF x DBR-XGB",0,0,1
"MBR-RF x EBR-SVM",0,0,1
"MBR-RF x EBR-SVMt",0,0,1
"MBR-RF x EBR-XGB",0,0,1
"MBR-RF x ECC-SVM",0,0,1
"MBR-RF x ECC-SVMt",0,0,1
"MBR-RF x ECC-XGB",0,0,1
"MBR-RF x MBR-SVM",0.02,0,0.98
"MBR-RF x MBR-SVMt",0.08,0,0.92
"MBR-RF x MBR-XGB",0,0,1
"MBR-RF x NS-RF",0,0.95,0.05
"MBR-RF x NS-SVM",0.01,0,0.99
"MBR-RF x NS-SVMt",0.04,0,0.96
"MBR-RF x NS-XGB",0,0,1
"MBR-RF x PruDent-RF",0,1,0
"MBR-RF x PruDent-SVM",0.02,0,0.98
"MBR-RF x PruDent-SVMt",0.04,0,0.96
"MBR-RF x PruDent-XGB",0,0,1
"MBR-RF x RDBR-RF",0.01,0.99,0
"MBR-RF x RDBR-SVM",0,0,1
"MBR-RF x RDBR-SVMt",0,0,1
"MBR-RF x RDBR-XGB",0,0,1
"MBR-SVM x BR-SVMt",0.22,0.71,0.07
"MBR-SVM x BR-XGB",0.06,0,0.94
"MBR-SVM x BR+-SVMt",0.1,0,0.9
"MBR-SVM x BR+-XGB",0.08,0,0.92
"MBR-SVM x CC-SVMt",0.16,0.08,0.75
"MBR-SVM x CC-XGB",0.19,0,0.81
"MBR-SVM x DBR-SVMt",0.09,0.01,0.9
"MBR-SVM x DBR-XGB",0.07,0.01,0.92
"MBR-SVM x EBR-SVMt",0,0,1
"MBR-SVM x EBR-XGB",0,0,1
"MBR-SVM x ECC-SVMt",0,0,1
"MBR-SVM x ECC-XGB",0,0,1
"MBR-SVM x MBR-SVMt",0.03,0.79,0.18
"MBR-SVM x MBR-XGB",0.07,0.01,0.92
"MBR-SVM x NS-SVM",0.16,0.82,0.02
"MBR-SVM x NS-SVMt",0.32,0,0.68
"MBR-SVM x NS-XGB",0.19,0,0.81
"MBR-SVM x PruDent-SVM",0,1,0
"MBR-SVM x PruDent-SVMt",0.3,0.45,0.25
"MBR-SVM x PruDent-XGB",0.05,0,0.95
"MBR-SVM x RDBR-SVM",0.02,0.64,0.34
"MBR-SVM x RDBR-SVMt",0.08,0,0.92
"MBR-SVM x RDBR-XGB",0.08,0,0.92
"MBR-SVMt x BR-XGB",0.1,0.01,0.89
"MBR-SVMt x BR+-XGB",0.11,0,0.89
"MBR-SVMt x CC-XGB",0.16,0,0.84
"MBR-SVMt x DBR-XGB",0.09,0,0.91
"MBR-SVMt x EBR-XGB",0,0,1
"MBR-SVMt x ECC-XGB",0,0,1
"MBR-SVMt x MBR-XGB",0.09,0.01,0.9
"MBR-SVMt x NS-SVMt",0.18,0.65,0.17
"MBR-SVMt x NS-XGB",0.23,0,0.77
"MBR-SVMt x PruDent-SVMt",0.22,0.77,0.01
"MBR-SVMt x PruDent-XGB",0.08,0.01,0.92
"MBR-SVMt x RDBR-SVMt",0.03,0.49,0.47
"MBR-SVMt x RDBR-XGB",0.08,0,0.92
"MBR-XGB x NS-XGB",0.54,0.43,0.03
"MBR-XGB x PruDent-XGB",0,1,0
"MBR-XGB x RDBR-XGB",0.02,0.95,0.02
"NS-C5.0 x BR-LR",0.03,0,0.97
"NS-C5.0 x BR-RF",0.24,0,0.76
"NS-C5.0 x BR-SVM",0.02,0,0.98
"NS-C5.0 x BR-SVMt",0.06,0,0.94
"NS-C5.0 x BR-XGB",0,0,1
"NS-C5.0 x BR+-LR",0.01,0,0.99
"NS-C5.0 x BR+-RF",0.2,0,0.8
"NS-C5.0 x BR+-SVM",0,0,1
"NS-C5.0 x BR+-SVMt",0.01,0,0.99
"NS-C5.0 x BR+-XGB",0,0,1
"NS-C5.0 x CC-LR",0,0,1
"NS-C5.0 x CC-RF",0.2,0,0.8
"NS-C5.0 x CC-SVM",0.01,0,0.99
"NS-C5.0 x CC-SVMt",0.02,0,0.98
"NS-C5.0 x CC-XGB",0,0,1
"NS-C5.0 x DBR-LR",0,0,1
"NS-C5.0 x DBR-RF",0.2,0,0.8
"NS-C5.0 x DBR-SVM",0,0,1
"NS-C5.0 x DBR-SVMt",0.01,0,0.99
"NS-C5.0 x DBR-XGB",0,0,1
"NS-C5.0 x EBR-LR",0,0,1
"NS-C5.0 x EBR-RF",0,0,1
"NS-C5.0 x EBR-SVM",0,0,1
"NS-C5.0 x EBR-SVMt",0,0,1
"NS-C5.0 x EBR-XGB",0,0,1
"NS-C5.0 x ECC-LR",0,0,1
"NS-C5.0 x ECC-RF",0,0,1
"NS-C5.0 x ECC-SVM",0,0,1
"NS-C5.0 x ECC-SVMt",0,0,1
"NS-C5.0 x ECC-XGB",0,0,1
"NS-C5.0 x MBR-LR",0.01,0,0.99
"NS-C5.0 x MBR-RF",0.24,0,0.76
"NS-C5.0 x MBR-SVM",0.01,0,0.99
"NS-C5.0 x MBR-SVMt",0.05,0,0.95
"NS-C5.0 x MBR-XGB",0,0,1
"NS-C5.0 x NS-LR",0.02,0,0.98
"NS-C5.0 x NS-RF",0.16,0,0.84
"NS-C5.0 x NS-SVM",0.01,0,0.99
"NS-C5.0 x NS-SVMt",0.03,0,0.97
"NS-C5.0 x NS-XGB",0,0,1
"NS-C5.0 x PruDent-C5.0",0.07,0.31,0.61
"NS-C5.0 x PruDent-LR",0.01,0,0.99
"NS-C5.0 x PruDent-RF",0.24,0,0.76
"NS-C5.0 x PruDent-SVM",0.02,0,0.98
"NS-C5.0 x PruDent-SVMt",0.06,0,0.94
"NS-C5.0 x PruDent-XGB",0,0,1
"NS-C5.0 x RDBR-C5.0",0.03,0.78,0.19
"NS-C5.0 x RDBR-LR",0,0,1
"NS-C5.0 x RDBR-RF",0.21,0,0.79
"NS-C5.0 x RDBR-SVM",0,0,1
"NS-C5.0 x RDBR-SVMt",0,0,1
"NS-C5.0 x RDBR-XGB",0,0,1
"NS-LR x BR-RF",0.99,0,0.01
"NS-LR x BR-SVM",0.08,0.64,0.27
"NS-LR x BR-SVMt",0.23,0.1,0.68
"NS-LR x BR-XGB",0.01,0,0.98
"NS-LR x BR+-RF",0.97,0,0.03
"NS-LR x BR+-SVM",0,0.03,0.97
"NS-LR x BR+-SVMt",0.01,0.01,0.98
"NS-LR x BR+-XGB",0.01,0,0.99
"NS-LR x CC-RF",0.97,0,0.03
"NS-LR x CC-SVM",0,0.23,0.77
"NS-LR x CC-SVMt",0.04,0.06,0.9
"NS-LR x CC-XGB",0.07,0,0.93
"NS-LR x DBR-RF",0.97,0,0.03
"NS-LR x DBR-SVM",0.01,0.05,0.94
"NS-LR x DBR-SVMt",0.01,0.01,0.98
"NS-LR x DBR-XGB",0.01,0,0.98
"NS-LR x EBR-RF",0.03,0,0.97
"NS-LR x EBR-SVM",0,0,1
"NS-LR x EBR-SVMt",0,0,1
"NS-LR x EBR-XGB",0,0,1
"NS-LR x ECC-RF",0.02,0,0.98
"NS-LR x ECC-SVM",0,0,1
"NS-LR x ECC-SVMt",0,0,1
"NS-LR x ECC-XGB",0,0,1
"NS-LR x MBR-RF",0.98,0,0.02
"NS-LR x MBR-SVM",0.02,0.36,0.62
"NS-LR x MBR-SVMt",0.01,0.2,0.79
"NS-LR x MBR-XGB",0.01,0,0.99
"NS-LR x NS-RF",0.94,0,0.06
"NS-LR x NS-SVM",0,1,0
"NS-LR x NS-SVMt",0.05,0.08,0.87
"NS-LR x NS-XGB",0.04,0,0.95
"NS-LR x PruDent-LR",0.03,0.53,0.44
"NS-LR x PruDent-RF",0.98,0,0.02
"NS-LR x PruDent-SVM",0.04,0.7,0.26
"NS-LR x PruDent-SVMt",0.18,0.12,0.7
"NS-LR x PruDent-XGB",0.01,0,0.99
"NS-LR x RDBR-LR",0,0.02,0.98
"NS-LR x RDBR-RF",0.98,0,0.02
"NS-LR x RDBR-SVM",0,0.01,0.99
"NS-LR x RDBR-SVMt",0,0,1
"NS-LR x RDBR-XGB",0.02,0,0.98
"NS-RF x BR-SVM",0.07,0,0.93
"NS-RF x BR-SVMt",0.11,0,0.89
"NS-RF x BR-XGB",0,0,1
"NS-RF x BR+-SVM",0.01,0,0.99
"NS-RF x BR+-SVMt",0.01,0,0.99
"NS-RF x BR+-XGB",0,0,1
"NS-RF x CC-SVM",0.02,0,0.98
"NS-RF x CC-SVMt",0.04,0,0.96
"NS-RF x CC-XGB",0,0,1
"NS-RF x DBR-SVM",0.01,0,0.99
"NS-RF x DBR-SVMt",0.01,0,0.99
"NS-RF x DBR-XGB",0,0,1
"NS-RF x EBR-SVM",0,0,1
"NS-RF x EBR-SVMt",0,0,1
"NS-RF x EBR-XGB",0,0,1
"NS-RF x ECC-SVM",0,0,1
"NS-RF x ECC-SVMt",0,0,1
"NS-RF x ECC-XGB",0,0,1
"NS-RF x MBR-SVM",0.04,0,0.96
"NS-RF x MBR-SVMt",0.13,0,0.87
"NS-RF x MBR-XGB",0,0,1
"NS-RF x NS-SVM",0.04,0,0.96
"NS-RF x NS-SVMt",0.06,0,0.94
"NS-RF x NS-XGB",0,0,1
"NS-RF x PruDent-RF",0.04,0.96,0
"NS-RF x PruDent-SVM",0.06,0,0.94
"NS-RF x PruDent-SVMt",0.1,0,0.9
"NS-RF x PruDent-XGB",0,0,1
"NS-RF x RDBR-RF",0.02,0.98,0
"NS-RF x RDBR-SVM",0.01,0,0.99
"NS-RF x RDBR-SVMt",0.01,0,0.99
"NS-RF x RDBR-XGB",0,0,1
"NS-SVM x BR-SVMt",0.32,0.18,0.5
"NS-SVM x BR-XGB",0.04,0.01,0.96
"NS-SVM x BR+-SVMt",0.01,0.04,0.95
"NS-SVM x BR+-XGB",0.04,0,0.96
"NS-SVM x CC-SVMt",0.04,0.28,0.68
"NS-SVM x CC-XGB",0.12,0,0.88
"NS-SVM x DBR-SVMt",0.01,0.03,0.96
"NS-SVM x DBR-XGB",0.03,0,0.96
"NS-SVM x EBR-SVMt",0,0,1
"NS-SVM x EBR-XGB",0,0,1
"NS-SVM x ECC-SVMt",0,0,1
"NS-SVM x ECC-XGB",0,0,1
"NS-SVM x MBR-SVMt",0,0.54,0.45
"NS-SVM x MBR-XGB",0.03,0.01,0.96
"NS-SVM x NS-SVMt",0.07,0.36,0.57
"NS-SVM x NS-XGB",0.11,0.01,0.88
"NS-SVM x PruDent-SVM",0.05,0.9,0.04
"NS-SVM x PruDent-SVMt",0.24,0.28,0.48
"NS-SVM x PruDent-XGB",0.02,0,0.98
"NS-SVM x RDBR-SVM",0,0.17,0.83
"NS-SVM x RDBR-SVMt",0.01,0,0.99
"NS-SVM x RDBR-XGB",0.04,0,0.96
"NS-SVMt x BR-XGB",0.2,0,0.8
"NS-SVMt x BR+-XGB",0.1,0,0.9
"NS-SVMt x CC-XGB",0.17,0,0.82
"NS-SVMt x DBR-XGB",0.08,0,0.92
"NS-SVMt x EBR-XGB",0,0,1
"NS-SVMt x ECC-XGB",0,0,1
"NS-SVMt x MBR-XGB",0.17,0,0.83
"NS-SVMt x NS-XGB",0.19,0.01,0.79
"NS-SVMt x PruDent-SVMt",0.71,0.09,0.19
"NS-SVMt x PruDent-XGB",0.16,0,0.84
"NS-SVMt x RDBR-SVMt",0,0.33,0.67
"NS-SVMt x RDBR-XGB",0.11,0,0.89
"NS-XGB x PruDent-XGB",0.1,0.2,0.69
"NS-XGB x RDBR-XGB",0.01,0.66,0.33
"PruDent-C5.0 x BR-LR",0.03,0,0.97
"PruDent-C5.0 x BR-RF",0.3,0,0.7
"PruDent-C5.0 x BR-SVM",0.01,0,0.99
"PruDent-C5.0 x BR-SVMt",0.05,0,0.95
"PruDent-C5.0 x BR-XGB",0,0,1
"PruDent-C5.0 x BR+-LR",0,0,1
"PruDent-C5.0 x BR+-RF",0.25,0,0.75
"PruDent-C5.0 x BR+-SVM",0,0,1
"PruDent-C5.0 x BR+-SVMt",0.01,0,0.99
"PruDent-C5.0 x BR+-XGB",0,0,1
"PruDent-C5.0 x CC-LR",0,0,1
"PruDent-C5.0 x CC-RF",0.26,0,0.74
"PruDent-C5.0 x CC-SVM",0,0,1
"PruDent-C5.0 x CC-SVMt",0.01,0,0.99
"PruDent-C5.0 x CC-XGB",0,0,1
"PruDent-C5.0 x DBR-LR",0,0,1
"PruDent-C5.0 x DBR-RF",0.25,0,0.75
"PruDent-C5.0 x DBR-SVM",0,0,1
"PruDent-C5.0 x DBR-SVMt",0.01,0,0.99
"PruDent-C5.0 x DBR-XGB",0,0,1
"PruDent-C5.0 x EBR-LR",0,0,1
"PruDent-C5.0 x EBR-RF",0,0,1
"PruDent-C5.0 x EBR-SVM",0,0,1
"PruDent-C5.0 x EBR-SVMt",0,0,1
"PruDent-C5.0 x EBR-XGB",0,0,1
"PruDent-C5.0 x ECC-LR",0,0,1
"PruDent-C5.0 x ECC-RF",0,0,1
"PruDent-C5.0 x ECC-SVM",0,0,1
"PruDent-C5.0 x ECC-SVMt",0,0,1
"PruDent-C5.0 x ECC-XGB",0,0,1
"PruDent-C5.0 x MBR-LR",0.01,0,0.99
"PruDent-C5.0 x MBR-RF",0.31,0,0.69
"PruDent-C5.0 x MBR-SVM",0.01,0,0.99
"PruDent-C5.0 x MBR-SVMt",0.05,0,0.95
"PruDent-C5.0 x MBR-XGB",0,0,1
"PruDent-C5.0 x NS-LR",0.02,0,0.98
"PruDent-C5.0 x NS-RF",0.19,0,0.81
"PruDent-C5.0 x NS-SVM",0.01,0,0.99
"PruDent-C5.0 x NS-SVMt",0.02,0,0.98
"PruDent-C5.0 x NS-XGB",0,0,1
"PruDent-C5.0 x PruDent-LR",0.01,0,0.99
"PruDent-C5.0 x PruDent-RF",0.31,0,0.69
"PruDent-C5.0 x PruDent-SVM",0.02,0,0.98
"PruDent-C5.0 x PruDent-SVMt",0.05,0,0.95
"PruDent-C5.0 x PruDent-XGB",0,0,1
"PruDent-C5.0 x RDBR-C5.0",0.38,0.35,0.27
"PruDent-C5.0 x RDBR-LR",0,0,1
"PruDent-C5.0 x RDBR-RF",0.29,0,0.71
"PruDent-C5.0 x RDBR-SVM",0,0,1
"PruDent-C5.0 x RDBR-SVMt",0,0,1
"PruDent-C5.0 x RDBR-XGB",0,0,1
"PruDent-LR x BR-RF",0.98,0,0.02
"PruDent-LR x BR-SVM",0,1,0
"PruDent-LR x BR-SVMt",0.05,0.92,0.03
"PruDent-LR x BR-XGB",0.04,0,0.96
"PruDent-LR x BR+-RF",0.98,0,0.02
"PruDent-LR x BR+-SVM",0.03,0.68,0.29
"PruDent-LR x BR+-SVMt",0.1,0,0.9
"PruDent-LR x BR+-XGB",0.05,0,0.95
"PruDent-LR x CC-RF",0.98,0,0.02
"PruDent-LR x CC-SVM",0.01,0.86,0.13
"PruDent-LR x CC-SVMt",0.15,0.06,0.79
"PruDent-LR x CC-XGB",0.15,0,0.85
"PruDent-LR x DBR-RF",0.97,0,0.03
"PruDent-LR x DBR-SVM",0.01,0.93,0.06
"PruDent-LR x DBR-SVMt",0.1,0.01,0.89
"PruDent-LR x DBR-XGB",0.04,0,0.95
"PruDent-LR x EBR-RF",0.1,0,0.9
"PruDent-LR x EBR-SVM",0,0,1
"PruDent-LR x EBR-SVMt",0,0,1
"PruDent-LR x EBR-XGB",0,0,1
"PruDent-LR x ECC-RF",0.07,0,0.93
"PruDent-LR x ECC-SVM",0,0,1
"PruDent-LR x ECC-SVMt",0,0,1
"PruDent-LR x ECC-XGB",0,0,1
"PruDent-LR x MBR-RF",0.98,0,0.02
"PruDent-LR x MBR-SVM",0,1,0
"PruDent-LR x MBR-SVMt",0.04,0.69,0.27
"PruDent-LR x MBR-XGB",0.04,0.01,0.95
"PruDent-LR x NS-RF",0.96,0,0.04
"PruDent-LR x NS-SVM",0.08,0.9,0.03
"PruDent-LR x NS-SVMt",0.28,0,0.72
"PruDent-LR x NS-XGB",0.15,0,0.85
"PruDent-LR x PruDent-RF",0.98,0,0.02
"PruDent-LR x PruDent-SVM",0,1,0
"PruDent-LR x PruDent-SVMt",0.09,0.75,0.16
"PruDent-LR x PruDent-XGB",0.03,0,0.97
"PruDent-LR x RDBR-LR",0.02,0.6,0.38
"PruDent-LR x RDBR-RF",0.98,0,0.02
"PruDent-LR x RDBR-SVM",0.02,0.55,0.43
"PruDent-LR x RDBR-SVMt",0.08,0,0.92
"PruDent-LR x RDBR-XGB",0.05,0,0.95
"PruDent-RF x BR-SVM",0.03,0,0.97
"PruDent-RF x BR-SVMt",0.05,0,0.95
"PruDent-RF x BR-XGB",0,0,1
"PruDent-RF x BR+-SVM",0,0,1
"PruDent-RF x BR+-SVMt",0.01,0,0.99
"PruDent-RF x BR+-XGB",0,0,1
"PruDent-RF x CC-SVM",0.01,0,0.99
"PruDent-RF x CC-SVMt",0.02,0,0.98
"PruDent-RF x CC-XGB",0,0,1
"PruDent-RF x DBR-SVM",0,0,1
"PruDent-RF x DBR-SVMt",0.01,0,0.99
"PruDent-RF x DBR-XGB",0,0,1
"PruDent-RF x EBR-SVM",0,0,1
"PruDent-RF x EBR-SVMt",0,0,1
"PruDent-RF x EBR-XGB",0,0,1
"PruDent-RF x ECC-SVM",0,0,1
"PruDent-RF x ECC-SVMt",0,0,1
"PruDent-RF x ECC-XGB",0,0,1
"PruDent-RF x MBR-SVM",0.02,0,0.98
"PruDent-RF x MBR-SVMt",0.08,0,0.92
"PruDent-RF x MBR-XGB",0,0,1
"PruDent-RF x NS-SVM",0.02,0,0.98
"PruDent-RF x NS-SVMt",0.05,0,0.95
"PruDent-RF x NS-XGB",0,0,1
"PruDent-RF x PruDent-SVM",0.03,0,0.97
"PruDent-RF x PruDent-SVMt",0.05,0,0.95
"PruDent-RF x PruDent-XGB",0,0,1
"PruDent-RF x RDBR-RF",0,1,0
"PruDent-RF x RDBR-SVM",0,0,1
"PruDent-RF x RDBR-SVMt",0,0,1
"PruDent-RF x RDBR-XGB",0,0,1
"PruDent-SVM x BR-SVMt",0.02,0.93,0.05
"PruDent-SVM x BR-XGB",0.02,0,0.97
"PruDent-SVM x BR+-SVMt",0.04,0,0.96
"PruDent-SVM x BR+-XGB",0.02,0,0.98
"PruDent-SVM x CC-SVMt",0.09,0.08,0.83
"PruDent-SVM x CC-XGB",0.12,0,0.88
"PruDent-SVM x DBR-SVMt",0.04,0.01,0.95
"PruDent-SVM x DBR-XGB",0.03,0,0.96
"PruDent-SVM x EBR-SVMt",0,0,1
"PruDent-SVM x EBR-XGB",0,0,1
"PruDent-SVM x ECC-SVMt",0,0,1
"PruDent-SVM x ECC-XGB",0,0,1
"PruDent-SVM x MBR-SVMt",0.04,0.37,0.59
"PruDent-SVM x MBR-XGB",0.02,0,0.98
"PruDent-SVM x NS-SVMt",0.22,0,0.77
"PruDent-SVM x NS-XGB",0.1,0,0.9
"PruDent-SVM x PruDent-SVMt",0.01,0.96,0.03
"PruDent-SVM x PruDent-XGB",0.02,0,0.98
"PruDent-SVM x RDBR-SVM",0,0.3,0.7
"PruDent-SVM x RDBR-SVMt",0.04,0,0.96
