"Strategies","left","rope","right"
"CC-SVM x BR-XGB",0.72,0.1,0.18
"CC-SVM x BR+-SVMt",0.7,0.26,0.04
"CC-SVM x BR+-XGB",0.91,0.02,0.07
"CC-SVM x CC-SVMt",0.31,0.61,0.08
"CC-SVM x CC-XGB",0.95,0,0.05
"CC-SVM x DBR-SVM",0.02,0.97,0.01
"CC-SVM x DBR-SVMt",0.74,0.21,0.05
"CC-SVM x DBR-XGB",0.81,0.06,0.14
"CC-SVM x EBR-SVM",1,0,0
"CC-SVM x EBR-SVMt",0.98,0,0.02
"CC-SVM x EBR-XGB",0.98,0,0.02
"CC-SVM x ECC-SVM",1,0,0
"CC-SVM x ECC-SVMt",0.98,0,0.02
"CC-SVM x ECC-XGB",0.99,0,0.01
"CC-SVM x MBR-SVM",0,0.99,0.01
"CC-SVM x MBR-SVMt",0.21,0.76,0.03
"CC-SVM x MBR-XGB",0.76,0.09,0.15
"CC-SVM x NS-SVM",0,0.99,0.01
"CC-SVM x NS-SVMt",0.79,0.06,0.15
"CC-SVM x NS-XGB",0.95,0,0.05
"CC-SVM x PruDent-SVM",0,1,0
"CC-SVM x PruDent-SVMt",0.03,0.51,0.46
"CC-SVM x PruDent-XGB",0.74,0.08,0.18
"CC-SVM x RDBR-SVM",0,1,0
"CC-SVM x RDBR-SVMt",0.76,0.19,0.05
"CC-SVM x RDBR-XGB",0.86,0.06,0.08
"CC-SVMt x BR-XGB",0.49,0.39,0.12
"CC-SVMt x BR+-XGB",0.89,0,0.1
"CC-SVMt x CC-XGB",0.93,0.01,0.06
"CC-SVMt x DBR-SVMt",0.31,0.69,0.01
"CC-SVMt x DBR-XGB",0.78,0.01,0.21
"CC-SVMt x EBR-SVMt",1,0,0
"CC-SVMt x EBR-XGB",0.89,0.01,0.11
"CC-SVMt x ECC-SVMt",1,0,0
"CC-SVMt x ECC-XGB",0.88,0,0.12
"CC-SVMt x MBR-SVMt",0.06,0.9,0.03
"CC-SVMt x MBR-XGB",0.54,0.09,0.37
"CC-SVMt x NS-SVMt",0.32,0.46,0.22
"CC-SVMt x NS-XGB",0.85,0,0.15
"CC-SVMt x PruDent-SVMt",0.01,0.51,0.47
"CC-SVMt x PruDent-XGB",0.35,0.39,0.26
"CC-SVMt x RDBR-SVMt",0.03,0.97,0
"CC-SVMt x RDBR-XGB",0.8,0.02,0.18
"CC-XGB x DBR-XGB",0.42,0.01,0.57
"CC-XGB x EBR-XGB",0.65,0,0.35
"CC-XGB x ECC-XGB",0.67,0,0.33
"CC-XGB x MBR-XGB",0,0.02,0.98
"CC-XGB x NS-XGB",0,0.99,0
"CC-XGB x PruDent-XGB",0,0.04,0.95
"CC-XGB x RDBR-XGB",0.07,0.16,0.77
"DBR-C5.0 x BR-LR",0,0,1
"DBR-C5.0 x BR-RF",0,0,1
"DBR-C5.0 x BR-SVM",0,0,1
"DBR-C5.0 x BR-SVMt",0,0,1
"DBR-C5.0 x BR-XGB",0,0,1
"DBR-C5.0 x BR+-LR",0,0,1
"DBR-C5.0 x BR+-RF",0,0,1
"DBR-C5.0 x BR+-SVM",0,0,1
"DBR-C5.0 x BR+-SVMt",0,0,1
"DBR-C5.0 x BR+-XGB",0,0,1
"DBR-C5.0 x CC-LR",0,0,1
"DBR-C5.0 x CC-RF",0,0,1
"DBR-C5.0 x CC-SVM",0,0,1
"DBR-C5.0 x CC-SVMt",0,0,1
"DBR-C5.0 x CC-XGB",0,0,1
"DBR-C5.0 x DBR-LR",0,0,1
"DBR-C5.0 x DBR-RF",0,0,1
"DBR-C5.0 x DBR-SVM",0,0,1
"DBR-C5.0 x DBR-SVMt",0,0,1
"DBR-C5.0 x DBR-XGB",0,0,1
"DBR-C5.0 x EBR-C5.0",0.01,0,0.99
"DBR-C5.0 x EBR-LR",0.04,0,0.96
"DBR-C5.0 x EBR-RF",0,0,1
"DBR-C5.0 x EBR-SVM",0.02,0,0.98
"DBR-C5.0 x EBR-SVMt",0.02,0,0.98
"DBR-C5.0 x EBR-XGB",0,0,1
"DBR-C5.0 x ECC-C5.0",0.01,0,0.99
"DBR-C5.0 x ECC-LR",0.04,0,0.96
"DBR-C5.0 x ECC-RF",0,0,1
"DBR-C5.0 x ECC-SVM",0.02,0,0.98
"DBR-C5.0 x ECC-SVMt",0.02,0,0.98
"DBR-C5.0 x ECC-XGB",0,0,1
"DBR-C5.0 x MBR-C5.0",0.03,0.04,0.93
"DBR-C5.0 x MBR-LR",0,0,1
"DBR-C5.0 x MBR-RF",0,0,1
"DBR-C5.0 x MBR-SVM",0,0,1
"DBR-C5.0 x MBR-SVMt",0.01,0,0.99
"DBR-C5.0 x MBR-XGB",0,0,1
"DBR-C5.0 x NS-C5.0",0.02,0,0.98
"DBR-C5.0 x NS-LR",0,0,1
"DBR-C5.0 x NS-RF",0,0,1
"DBR-C5.0 x NS-SVM",0,0,1
"DBR-C5.0 x NS-SVMt",0.01,0,0.99
"DBR-C5.0 x NS-XGB",0,0,1
"DBR-C5.0 x PruDent-C5.0",0.01,0,0.99
"DBR-C5.0 x PruDent-LR",0,0,1
"DBR-C5.0 x PruDent-RF",0,0,1
"DBR-C5.0 x PruDent-SVM",0,0,1
"DBR-C5.0 x PruDent-SVMt",0,0,1
"DBR-C5.0 x PruDent-XGB",0,0,1
"DBR-C5.0 x RDBR-C5.0",0.01,0.03,0.96
"DBR-C5.0 x RDBR-LR",0,0,1
"DBR-C5.0 x RDBR-RF",0,0,1
"DBR-C5.0 x RDBR-SVM",0,0,1
"DBR-C5.0 x RDBR-SVMt",0,0,1
"DBR-C5.0 x RDBR-XGB",0,0,1
"DBR-LR x BR-RF",0.06,0.02,0.93
"DBR-LR x BR-SVM",0,0.97,0.03
"DBR-LR x BR-SVMt",0.13,0.25,0.62
"DBR-LR x BR-XGB",0.72,0.07,0.22
"DBR-LR x BR+-RF",0.08,0.06,0.85
"DBR-LR x BR+-SVM",0,1,0
"DBR-LR x BR+-SVMt",0.61,0.27,0.12
"DBR-LR x BR+-XGB",0.92,0,0.08
"DBR-LR x CC-RF",0.07,0.09,0.84
"DBR-LR x CC-SVM",0.01,0.97,0.02
"DBR-LR x CC-SVMt",0.48,0.23,0.28
"DBR-LR x CC-XGB",0.93,0,0.07
"DBR-LR x DBR-RF",0.13,0.01,0.87
"DBR-LR x DBR-SVM",0,1,0
"DBR-LR x DBR-SVMt",0.67,0.16,0.17
"DBR-LR x DBR-XGB",0.81,0.01,0.18
"DBR-LR x EBR-LR",1,0,0
"DBR-LR x EBR-RF",0.88,0,0.12
"DBR-LR x EBR-SVM",1,0,0
"DBR-LR x EBR-SVMt",0.98,0,0.02
"DBR-LR x EBR-XGB",0.97,0,0.03
"DBR-LR x ECC-LR",1,0,0
"DBR-LR x ECC-RF",0.93,0,0.07
"DBR-LR x ECC-SVM",1,0,0
"DBR-LR x ECC-SVMt",0.99,0,0.01
"DBR-LR x ECC-XGB",0.98,0,0.02
"DBR-LR x MBR-LR",0,0.99,0.01
"DBR-LR x MBR-RF",0.04,0.01,0.95
"DBR-LR x MBR-SVM",0,1,0
"DBR-LR x MBR-SVMt",0.34,0.56,0.1
"DBR-LR x MBR-XGB",0.75,0.06,0.19
"DBR-LR x NS-LR",0.06,0.83,0.11
"DBR-LR x NS-RF",0.28,0.02,0.7
"DBR-LR x NS-SVM",0.01,0.81,0.17
"DBR-LR x NS-SVMt",0.74,0.03,0.22
"DBR-LR x NS-XGB",0.94,0,0.06
"DBR-LR x PruDent-LR",0,0.99,0.01
"DBR-LR x PruDent-RF",0.04,0.02,0.94
"DBR-LR x PruDent-SVM",0,0.98,0.02
"DBR-LR x PruDent-SVMt",0.04,0.41,0.55
"DBR-LR x PruDent-XGB",0.71,0.06,0.23
"DBR-LR x RDBR-LR",0,1,0
"DBR-LR x RDBR-RF",0.12,0.14,0.73
"DBR-LR x RDBR-SVM",0,1,0
"DBR-LR x RDBR-SVMt",0.62,0.2,0.18
"DBR-LR x RDBR-XGB",0.89,0.03,0.08
"DBR-RF x BR-SVM",0.7,0.03,0.28
"DBR-RF x BR-SVMt",0.57,0.01,0.41
"DBR-RF x BR-XGB",0.92,0.04,0.04
"DBR-RF x BR+-SVM",0.85,0.01,0.14
"DBR-RF x BR+-SVMt",0.96,0,0.04
"DBR-RF x BR+-XGB",1,0,0
"DBR-RF x CC-SVM",0.88,0,0.12
"DBR-RF x CC-SVMt",0.89,0,0.11
"DBR-RF x CC-XGB",1,0,0
"DBR-RF x DBR-SVM",0.86,0.01,0.13
"DBR-RF x DBR-SVMt",0.95,0,0.05
"DBR-RF x DBR-XGB",0.99,0,0.01
"DBR-RF x EBR-RF",1,0,0
"DBR-RF x EBR-SVM",1,0,0
"DBR-RF x EBR-SVMt",1,0,0
"DBR-RF x EBR-XGB",1,0,0
"DBR-RF x ECC-RF",1,0,0
"DBR-RF x ECC-SVM",1,0,0
"DBR-RF x ECC-SVMt",1,0,0
"DBR-RF x ECC-XGB",1,0,0
"DBR-RF x MBR-RF",0,0.99,0
"DBR-RF x MBR-SVM",0.77,0.04,0.2
"DBR-RF x MBR-SVMt",0.91,0,0.09
"DBR-RF x MBR-XGB",0.93,0.01,0.06
"DBR-RF x NS-RF",0.02,0.94,0.04
"DBR-RF x NS-SVM",0.82,0,0.18
"DBR-RF x NS-SVMt",0.92,0,0.08
"DBR-RF x NS-XGB",0.98,0,0.02
"DBR-RF x PruDent-RF",0,0.98,0.01
"DBR-RF x PruDent-SVM",0.76,0.02,0.22
"DBR-RF x PruDent-SVMt",0.48,0.02,0.5
"DBR-RF x PruDent-XGB",0.94,0.02,0.04
"DBR-RF x RDBR-RF",0,1,0
"DBR-RF x RDBR-SVM",0.88,0.01,0.11
"DBR-RF x RDBR-SVMt",0.86,0.01,0.13
"DBR-RF x RDBR-XGB",0.99,0,0.01
"DBR-SVM x BR-SVMt",0.13,0.28,0.59
"DBR-SVM x BR-XGB",0.72,0.08,0.21
"DBR-SVM x BR+-SVMt",0.59,0.3,0.11
"DBR-SVM x BR+-XGB",0.93,0,0.07
"DBR-SVM x CC-SVMt",0.48,0.26,0.26
"DBR-SVM x CC-XGB",0.95,0,0.05
"DBR-SVM x DBR-SVMt",0.64,0.19,0.18
"DBR-SVM x DBR-XGB",0.83,0.01,0.16
"DBR-SVM x EBR-SVM",1,0,0
"DBR-SVM x EBR-SVMt",0.98,0,0.02
"DBR-SVM x EBR-XGB",0.97,0,0.03
"DBR-SVM x ECC-SVM",1,0,0
"DBR-SVM x ECC-SVMt",0.98,0,0.02
"DBR-SVM x ECC-XGB",0.97,0,0.03
"DBR-SVM x MBR-SVM",0,0.99,0.01
"DBR-SVM x MBR-SVMt",0.48,0.42,0.1
"DBR-SVM x MBR-XGB",0.76,0.07,0.17
"DBR-SVM x NS-SVM",0.02,0.87,0.11
"DBR-SVM x NS-SVMt",0.74,0.04,0.22
"DBR-SVM x NS-XGB",0.94,0,0.06
"DBR-SVM x PruDent-SVM",0,0.98,0.01
"DBR-SVM x PruDent-SVMt",0.05,0.4,0.55
"DBR-SVM x PruDent-XGB",0.74,0.06,0.2
"DBR-SVM x RDBR-SVM",0,1,0
"DBR-SVM x RDBR-SVMt",0.61,0.26,0.13
"DBR-SVM x RDBR-XGB",0.89,0.02,0.09
"DBR-SVMt x BR-XGB",0.25,0.03,0.72
"DBR-SVMt x BR+-XGB",0.6,0,0.4
"DBR-SVMt x CC-XGB",0.67,0,0.33
"DBR-SVMt x DBR-XGB",0.6,0,0.4
"DBR-SVMt x EBR-SVMt",1,0,0
"DBR-SVMt x EBR-XGB",0.86,0.02,0.12
"DBR-SVMt x ECC-SVMt",1,0,0
"DBR-SVMt x ECC-XGB",0.81,0,0.19
"DBR-SVMt x MBR-SVMt",0.13,0.52,0.36
"DBR-SVMt x MBR-XGB",0.21,0.01,0.78
"DBR-SVMt x NS-SVMt",0.51,0.22,0.27
"DBR-SVMt x NS-XGB",0.84,0,0.16
"DBR-SVMt x PruDent-SVMt",0.04,0.04,0.92
"DBR-SVMt x PruDent-XGB",0.17,0.01,0.82
"DBR-SVMt x RDBR-SVMt",0.02,0.92,0.05
"DBR-SVMt x RDBR-XGB",0.47,0,0.53
"DBR-XGB x EBR-XGB",0.75,0,0.25
"DBR-XGB x ECC-XGB",0.73,0,0.27
"DBR-XGB x MBR-XGB",0.07,0.48,0.45
"DBR-XGB x NS-XGB",0.26,0.25,0.48
"DBR-XGB x PruDent-XGB",0.01,0.73,0.26
"DBR-XGB x RDBR-XGB",0.01,0.91,0.08
"EBR-C5.0 x BR-LR",0,0,1
"EBR-C5.0 x BR-RF",0,0,1
"EBR-C5.0 x BR-SVM",0,0,1
"EBR-C5.0 x BR-SVMt",0,0,1
"EBR-C5.0 x BR-XGB",0,0,1
"EBR-C5.0 x BR+-LR",0.01,0,0.99
"EBR-C5.0 x BR+-RF",0,0,1
"EBR-C5.0 x BR+-SVM",0,0,1
"EBR-C5.0 x BR+-SVMt",0,0,1
"EBR-C5.0 x BR+-XGB",0,0,1
"EBR-C5.0 x CC-LR",0,0,1
"EBR-C5.0 x CC-RF",0,0,1
"EBR-C5.0 x CC-SVM",0.01,0,0.99
"EBR-C5.0 x CC-SVMt",0,0,1
"EBR-C5.0 x CC-XGB",0,0,1
"EBR-C5.0 x DBR-LR",0.01,0,0.99
"EBR-C5.0 x DBR-RF",0,0,1
"EBR-C5.0 x DBR-SVM",0,0,1
"EBR-C5.0 x DBR-SVMt",0,0,1
"EBR-C5.0 x DBR-XGB",0,0,1
"EBR-C5.0 x EBR-LR",0.2,0,0.8
"EBR-C5.0 x EBR-RF",0,0,1
"EBR-C5.0 x EBR-SVM",0.12,0,0.88
"EBR-C5.0 x EBR-SVMt",0.06,0,0.94
"EBR-C5.0 x EBR-XGB",0,0,1
"EBR-C5.0 x ECC-C5.0",0,0.98,0.02
"EBR-C5.0 x ECC-LR",0.2,0,0.8
"EBR-C5.0 x ECC-RF",0,0,1
"EBR-C5.0 x ECC-SVM",0.11,0,0.89
"EBR-C5.0 x ECC-SVMt",0.07,0,0.93
"EBR-C5.0 x ECC-XGB",0,0,1
"EBR-C5.0 x MBR-C5.0",0.99,0,0.01
"EBR-C5.0 x MBR-LR",0,0,1
"EBR-C5.0 x MBR-RF",0,0,1
"EBR-C5.0 x MBR-SVM",0,0,1
"EBR-C5.0 x MBR-SVMt",0,0,1
"EBR-C5.0 x MBR-XGB",0,0,1
"EBR-C5.0 x NS-C5.0",0.98,0,0.02
"EBR-C5.0 x NS-LR",0,0,1
"EBR-C5.0 x NS-RF",0,0,1
"EBR-C5.0 x NS-SVM",0,0,1
"EBR-C5.0 x NS-SVMt",0,0,1
"EBR-C5.0 x NS-XGB",0,0,1
"EBR-C5.0 x PruDent-C5.0",0.97,0,0.03
"EBR-C5.0 x PruDent-LR",0,0,1
"EBR-C5.0 x PruDent-RF",0,0,1
"EBR-C5.0 x PruDent-SVM",0,0,1
"EBR-C5.0 x PruDent-SVMt",0,0,1
"EBR-C5.0 x PruDent-XGB",0,0,1
"EBR-C5.0 x RDBR-C5.0",0.99,0,0.01
"EBR-C5.0 x RDBR-LR",0,0,1
"EBR-C5.0 x RDBR-RF",0,0,1
"EBR-C5.0 x RDBR-SVM",0,0,1
"EBR-C5.0 x RDBR-SVMt",0,0,1
"EBR-C5.0 x RDBR-XGB",0,0,1
"EBR-LR x BR-RF",0,0,1
"EBR-LR x BR-SVM",0,0,1
"EBR-LR x BR-SVMt",0,0,1
"EBR-LR x BR-XGB",0,0,1
"EBR-LR x BR+-RF",0,0,1
"EBR-LR x BR+-SVM",0,0,1
"EBR-LR x BR+-SVMt",0,0,1
"EBR-LR x BR+-XGB",0.01,0,0.99
"EBR-LR x CC-RF",0,0,1
"EBR-LR x CC-SVM",0,0,1
"EBR-LR x CC-SVMt",0.01,0,0.99
"EBR-LR x CC-XGB",0.02,0,0.98
"EBR-LR x DBR-RF",0,0,1
"EBR-LR x DBR-SVM",0,0,1
"EBR-LR x DBR-SVMt",0.02,0,0.98
"EBR-LR x DBR-XGB",0.01,0,0.99
"EBR-LR x EBR-RF",0,0,1
"EBR-LR x EBR-SVM",0.08,0.01,0.9
"EBR-LR x EBR-SVMt",0.46,0.05,0.5
"EBR-LR x EBR-XGB",0,0,1
"EBR-LR x ECC-LR",0.81,0.12,0.07
"EBR-LR x ECC-RF",0.01,0,0.99
"EBR-LR x ECC-SVM",0.13,0,0.87
"EBR-LR x ECC-SVMt",0.59,0.02,0.39
"EBR-LR x ECC-XGB",0.01,0,0.99
"EBR-LR x MBR-LR",0,0,1
"EBR-LR x MBR-RF",0,0,1
"EBR-LR x MBR-SVM",0,0,1
"EBR-LR x MBR-SVMt",0,0,1
"EBR-LR x MBR-XGB",0,0,1
"EBR-LR x NS-LR",0,0,1
"EBR-LR x NS-RF",0,0,1
"EBR-LR x NS-SVM",0,0,1
"EBR-LR x NS-SVMt",0.02,0,0.98
"EBR-LR x NS-XGB",0.02,0,0.98
"EBR-LR x PruDent-LR",0,0,1
"EBR-LR x PruDent-RF",0,0,1
"EBR-LR x PruDent-SVM",0,0,1
"EBR-LR x PruDent-SVMt",0,0,1
"EBR-LR x PruDent-XGB",0,0,1
"EBR-LR x RDBR-LR",0,0,1
"EBR-LR x RDBR-RF",0,0,1
"EBR-LR x RDBR-SVM",0,0,1
"EBR-LR x RDBR-SVMt",0.03,0,0.97
"EBR-LR x RDBR-XGB",0,0,1
"EBR-RF x BR-SVM",0.07,0,0.93
"EBR-RF x BR-SVMt",0.03,0,0.97
"EBR-RF x BR-XGB",0.03,0,0.97
"EBR-RF x BR+-SVM",0.14,0,0.86
"EBR-RF x BR+-SVMt",0.09,0,0.91
"EBR-RF x BR+-XGB",0.12,0,0.88
"EBR-RF x CC-SVM",0.16,0,0.84
"EBR-RF x CC-SVMt",0.03,0,0.97
"EBR-RF x CC-XGB",0.22,0,0.78
"EBR-RF x DBR-SVM",0.14,0,0.86
"EBR-RF x DBR-SVMt",0.09,0,0.91
"EBR-RF x DBR-XGB",0.17,0,0.83
"EBR-RF x EBR-SVM",0.97,0,0.03
"EBR-RF x EBR-SVMt",0.92,0,0.08
"EBR-RF x EBR-XGB",0.36,0,0.64
"EBR-RF x ECC-RF",0.02,0.98,0
"EBR-RF x ECC-SVM",0.96,0,0.04
"EBR-RF x ECC-SVMt",0.91,0,0.09
"EBR-RF x ECC-XGB",0.51,0,0.49
"EBR-RF x MBR-RF",0,0,1
"EBR-RF x MBR-SVM",0.08,0,0.92
"EBR-RF x MBR-SVMt",0.06,0,0.94
"EBR-RF x MBR-XGB",0.03,0,0.97
"EBR-RF x NS-RF",0,0,1
"EBR-RF x NS-SVM",0.28,0,0.72
"EBR-RF x NS-SVMt",0.35,0,0.65
"EBR-RF x NS-XGB",0.31,0,0.69
"EBR-RF x PruDent-RF",0,0,1
"EBR-RF x PruDent-SVM",0.08,0,0.92
"EBR-RF x PruDent-SVMt",0.01,0,0.99
"EBR-RF x PruDent-XGB",0.03,0,0.97
"EBR-RF x RDBR-RF",0,0,1
"EBR-RF x RDBR-SVM",0.14,0,0.86
"EBR-RF x RDBR-SVMt",0.2,0,0.8
"EBR-RF x RDBR-XGB",0.08,0,0.92
"EBR-SVM x BR-SVMt",0.01,0,0.99
"EBR-SVM x BR-XGB",0,0,1
"EBR-SVM x BR+-SVMt",0.01,0,0.99
"EBR-SVM x BR+-XGB",0.02,0,0.98
"EBR-SVM x CC-SVMt",0.01,0,0.99
"EBR-SVM x CC-XGB",0.08,0,0.92
"EBR-SVM x DBR-SVMt",0.02,0,0.98
"EBR-SVM x DBR-XGB",0.03,0,0.97
"EBR-SVM x EBR-SVMt",0.1,0.83,0.07
"EBR-SVM x EBR-XGB",0,0,1
"EBR-SVM x ECC-SVM",0.26,0.44,0.29
"EBR-SVM x ECC-SVMt",0.32,0.45,0.23
"EBR-SVM x ECC-XGB",0,0,1
"EBR-SVM x MBR-SVM",0,0,1
"EBR-SVM x MBR-SVMt",0.01,0,0.99
"EBR-SVM x MBR-XGB",0.01,0,0.99
"EBR-SVM x NS-SVM",0,0,1
"EBR-SVM x NS-SVMt",0.01,0,0.99
"EBR-SVM x NS-XGB",0.04,0,0.96
"EBR-SVM x PruDent-SVM",0,0,1
"EBR-SVM x PruDent-SVMt",0.01,0,0.99
"EBR-SVM x PruDent-XGB",0,0,1
"EBR-SVM x RDBR-SVM",0,0,1
"EBR-SVM x RDBR-SVMt",0.01,0,0.99
"EBR-SVM x RDBR-XGB",0.01,0,0.99
"EBR-SVMt x BR-XGB",0,0,1
"EBR-SVMt x BR+-XGB",0.04,0,0.96
"EBR-SVMt x CC-XGB",0.05,0,0.95
"EBR-SVMt x DBR-XGB",0.06,0,0.94
"EBR-SVMt x EBR-XGB",0,0,1
"EBR-SVMt x ECC-SVMt",0.15,0.8,0.05
"EBR-SVMt x ECC-XGB",0,0,1
"EBR-SVMt x MBR-SVMt",0.01,0,0.99
"EBR-SVMt x MBR-XGB",0.01,0,0.99
"EBR-SVMt x NS-SVMt",0,0,1
"EBR-SVMt x NS-XGB",0.07,0,0.92
"EBR-SVMt x PruDent-SVMt",0,0,1
"EBR-SVMt x PruDent-XGB",0,0,1
"EBR-SVMt x RDBR-SVMt",0,0,1
"EBR-SVMt x RDBR-XGB",0.02,0,0.98
"EBR-XGB x ECC-XGB",0.47,0.31,0.22
"EBR-XGB x MBR-XGB",0.04,0,0.96
"EBR-XGB x NS-XGB",0.39,0,0.61
"EBR-XGB x PruDent-XGB",0.03,0,0.97
"EBR-XGB x RDBR-XGB",0.12,0,0.88
"ECC-C5.0 x BR-LR",0,0,1
"ECC-C5.0 x BR-RF",0,0,1
"ECC-C5.0 x BR-SVM",0,0,1
"ECC-C5.0 x BR-SVMt",0,0,1
"ECC-C5.0 x BR-XGB",0,0,1
"ECC-C5.0 x BR+-LR",0.01,0,0.99
"ECC-C5.0 x BR+-RF",0,0,1
"ECC-C5.0 x BR+-SVM",0,0,1
"ECC-C5.0 x BR+-SVMt",0,0,1
"ECC-C5.0 x BR+-XGB",0,0,1
"ECC-C5.0 x CC-LR",0,0,1
"ECC-C5.0 x CC-RF",0,0,1
"ECC-C5.0 x CC-SVM",0,0,1
"ECC-C5.0 x CC-SVMt",0,0,1
"ECC-C5.0 x CC-XGB",0,0,1
"ECC-C5.0 x DBR-LR",0,0,1
"ECC-C5.0 x DBR-RF",0,0,1
"ECC-C5.0 x DBR-SVM",0,0,1
"ECC-C5.0 x DBR-SVMt",0,0,1
"ECC-C5.0 x DBR-XGB",0,0,1
"ECC-C5.0 x EBR-LR",0.19,0,0.81
"ECC-C5.0 x EBR-RF",0,0,1
"ECC-C5.0 x EBR-SVM",0.16,0,0.84
"ECC-C5.0 x EBR-SVMt",0.09,0,0.91
"ECC-C5.0 x EBR-XGB",0,0,1
"ECC-C5.0 x ECC-LR",0.23,0,0.77
"ECC-C5.0 x ECC-RF",0,0,1
"ECC-C5.0 x ECC-SVM",0.17,0,0.83
"ECC-C5.0 x ECC-SVMt",0.1,0,0.9
"ECC-C5.0 x ECC-XGB",0,0,1
"ECC-C5.0 x MBR-C5.0",1,0,0
"ECC-C5.0 x MBR-LR",0,0,1
"ECC-C5.0 x MBR-RF",0,0,1
"ECC-C5.0 x MBR-SVM",0,0,1
"ECC-C5.0 x MBR-SVMt",0,0,1
"ECC-C5.0 x MBR-XGB",0,0,1
"ECC-C5.0 x NS-C5.0",0.99,0,0.01
"ECC-C5.0 x NS-LR",0.01,0,0.99
"ECC-C5.0 x NS-RF",0,0,1
"ECC-C5.0 x NS-SVM",0,0,1
"ECC-C5.0 x NS-SVMt",0.01,0,0.99
"ECC-C5.0 x NS-XGB",0,0,1
"ECC-C5.0 x PruDent-C5.0",0.98,0,0.02
"ECC-C5.0 x PruDent-LR",0,0,1
"ECC-C5.0 x PruDent-RF",0,0,1
"ECC-C5.0 x PruDent-SVM",0,0,1
"ECC-C5.0 x PruDent-SVMt",0,0,1
"ECC-C5.0 x PruDent-XGB",0,0,1
"ECC-C5.0 x RDBR-C5.0",0.99,0,0.01
"ECC-C5.0 x RDBR-LR",0,0,1
"ECC-C5.0 x RDBR-RF",0,0,1
"ECC-C5.0 x RDBR-SVM",0,0,1
"ECC-C5.0 x RDBR-SVMt",0,0,1
"ECC-C5.0 x RDBR-XGB",0,0,1
"ECC-LR x BR-RF",0,0,1
"ECC-LR x BR-SVM",0,0,1
"ECC-LR x BR-SVMt",0,0,1
"ECC-LR x BR-XGB",0,0,1
"ECC-LR x BR+-RF",0,0,1
"ECC-LR x BR+-SVM",0,0,1
"ECC-LR x BR+-SVMt",0,0,1
"ECC-LR x BR+-XGB",0,0,1
"ECC-LR x CC-RF",0,0,1
"ECC-LR x CC-SVM",0,0,1
"ECC-LR x CC-SVMt",0.01,0,0.99
"ECC-LR x CC-XGB",0,0,1
"ECC-LR x DBR-RF",0,0,1
"ECC-LR x DBR-SVM",0,0,1
"ECC-LR x DBR-SVMt",0,0,1
"ECC-LR x DBR-XGB",0,0,1
"ECC-LR x EBR-RF",0,0,1
"ECC-LR x EBR-SVM",0.02,0,0.98
"ECC-LR x EBR-SVMt",0.39,0.08,0.53
"ECC-LR x EBR-XGB",0,0,1
"ECC-LR x ECC-RF",0,0,1
"ECC-LR x ECC-SVM",0.02,0,0.98
"ECC-LR x ECC-SVMt",0.47,0.06,0.48
"ECC-LR x ECC-XGB",0,0,1
"ECC-LR x MBR-LR",0,0,1
"ECC-LR x MBR-RF",0,0,1
"ECC-LR x MBR-SVM",0,0,1
"ECC-LR x MBR-SVMt",0,0,1
"ECC-LR x MBR-XGB",0,0,1
"ECC-LR x NS-LR",0,0,1
"ECC-LR x NS-RF",0,0,1
"ECC-LR x NS-SVM",0,0,1
"ECC-LR x NS-SVMt",0.01,0,0.99
"ECC-LR x NS-XGB",0,0,1
"ECC-LR x PruDent-LR",0,0,1
"ECC-LR x PruDent-RF",0,0,1
"ECC-LR x PruDent-SVM",0,0,1
"ECC-LR x PruDent-SVMt",0,0,1
"ECC-LR x PruDent-XGB",0,0,1
"ECC-LR x RDBR-LR",0,0,1
"ECC-LR x RDBR-RF",0,0,1
"ECC-LR x RDBR-SVM",0,0,1
"ECC-LR x RDBR-SVMt",0,0,1
"ECC-LR x RDBR-XGB",0,0,1
"ECC-RF x BR-SVM",0.05,0,0.95
"ECC-RF x BR-SVMt",0.02,0,0.98
"ECC-RF x BR-XGB",0.03,0,0.97
"ECC-RF x BR+-SVM",0.07,0,0.93
"ECC-RF x BR+-SVMt",0.09,0,0.91
"ECC-RF x BR+-XGB",0.1,0,0.9
"ECC-RF x CC-SVM",0.1,0,0.9
"ECC-RF x CC-SVMt",0.02,0,0.98
"ECC-RF x CC-XGB",0.2,0,0.8
"ECC-RF x DBR-SVM",0.07,0,0.93
"ECC-RF x DBR-SVMt",0.09,0,0.91
"ECC-RF x DBR-XGB",0.17,0,0.83
"ECC-RF x EBR-SVM",0.95,0,0.05
"ECC-RF x EBR-SVMt",0.93,0,0.07
"ECC-RF x EBR-XGB",0.27,0,0.73
"ECC-RF x ECC-SVM",0.95,0,0.05
"ECC-RF x ECC-SVMt",0.9,0,0.1
"ECC-RF x ECC-XGB",0.4,0,0.6
"ECC-RF x MBR-RF",0,0,1
"ECC-RF x MBR-SVM",0.05,0,0.95
"ECC-RF x MBR-SVMt",0.05,0,0.95
"ECC-RF x MBR-XGB",0.03,0,0.97
"ECC-RF x NS-RF",0,0,1
"ECC-RF x NS-SVM",0.27,0,0.73
"ECC-RF x NS-SVMt",0.36,0,0.64
"ECC-RF x NS-XGB",0.32,0,0.68
"ECC-RF x PruDent-RF",0,0,1
"ECC-RF x PruDent-SVM",0.06,0,0.94
"ECC-RF x PruDent-SVMt",0,0,1
