"Strategy","1","2","3","4","5","6","7","8","9","10"
"BR-XGB",0.1111,0.1111,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"BR+-XGB",0.1111,0.1667,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"CC-XGB",0.1111,0.1111,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"DBR-XGB",0.1111,0.1667,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"EBR-XGB",0.0556,0.1111,0.1667,0.1111,0.0556,0.1111,0.0556,0.1667,0,0.2222
"ECC-XGB",0.1111,0.1111,0.0556,0.1667,0.0556,0.1667,0.1667,0.1667,0.0556,0.2222
"MBR-XGB",0.1111,0.1111,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"NS-XGB",0.1111,0.1667,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"PruDent-XGB",0.1111,0.1111,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
"RDBR-XGB",0.1111,0.1667,0.1667,0.1111,0.1111,0.1111,0.1111,0.1667,0.1111,0.1111
