"Strategy","1","2","3","4","5","6","7","8","9","10"
"BR-XGB",0.3077,0.2564,0.2949,0.2821,0.2308,0.2308,0.3333,0.3077,0.2821,0.2949
"BR+-XGB",0.2436,0.2821,0.3077,0.3333,0.2436,0.2564,0.2821,0.2949,0.2692,0.2821
"CC-XGB",0.2821,0.2821,0.2949,0.3205,0.2692,0.2564,0.2821,0.2821,0.2564,0.2949
"DBR-XGB",0.2436,0.2821,0.3205,0.3333,0.2436,0.2564,0.2821,0.2821,0.2692,0.2949
"EBR-XGB",0.2564,0.2692,0.2949,0.2308,0.2436,0.2821,0.2564,0.2436,0.2051,0.2949
"ECC-XGB",0.2308,0.2564,0.3205,0.2436,0.2436,0.2821,0.2821,0.2436,0.2436,0.2436
"MBR-XGB",0.3077,0.2564,0.2949,0.2821,0.2308,0.2308,0.3333,0.3077,0.2821,0.2949
"NS-XGB",0.2949,0.3462,0.359,0.3333,0.2949,0.2949,0.3718,0.2949,0.2692,0.3974
"PruDent-XGB",0.3077,0.2564,0.2949,0.2821,0.2308,0.2308,0.3333,0.3077,0.2821,0.2949
"RDBR-XGB",0.2949,0.2821,0.3077,0.3333,0.2436,0.2949,0.2821,0.2692,0.2821,0.2821
