"Strategy","1","2","3","4","5","6","7","8","9","10"
"BR-XGB",0.0629,0.0617,0.0629,0.0617,0.0629,0.0617,0.0629,0.0617,0.0629,0.0617
"BR+-XGB",0.0704,0.0689,0.0704,0.0689,0.0704,0.0689,0.0704,0.0689,0.0704,0.0689
"CC-XGB",0.0666,0.0702,0.0666,0.0702,0.0666,0.0702,0.0666,0.0702,0.0666,0.0702
"DBR-XGB",0.0677,0.0651,0.0677,0.0651,0.0677,0.0651,0.0677,0.0651,0.0677,0.0651
"EBR-XGB",0.0936,0.0884,0.0936,0.0884,0.0936,0.0884,0.0936,0.0884,0.0936,0.0884
"ECC-XGB",0.091,0.0813,0.091,0.0813,0.091,0.0813,0.091,0.0813,0.091,0.0813
"MBR-XGB",0.0861,0.0803,0.0861,0.0803,0.0861,0.0803,0.0861,0.0803,0.0861,0.0803
"NS-XGB",0.0666,0.0694,0.0666,0.0694,0.0666,0.0694,0.0666,0.0694,0.0666,0.0694
"PruDent-XGB",0.0629,0.0617,0.0629,0.0617,0.0629,0.0617,0.0629,0.0617,0.0629,0.0617
"RDBR-XGB",0.0704,0.069,0.0704,0.069,0.0704,0.069,0.0704,0.069,0.0704,0.069
