"Strategy","1","2","3","4","5","6","7","8","9","10"
"BR-XGB",0.1579,0.1842,0.1842,0.1842,0.1579,0.2105,0.2105,0.0789,0.1579,0.1842
"BR+-XGB",0.2632,0.1316,0.1842,0.1579,0.2105,0.2105,0.1842,0.1053,0.1842,0.2895
"CC-XGB",0.2895,0.2368,0.2895,0.1579,0.2632,0.2368,0.2368,0.2105,0.2632,0.2368
"DBR-XGB",0.2895,0.1842,0.2632,0.1842,0.2105,0.2368,0.2105,0.1053,0.2368,0.2632
"EBR-XGB",0.1316,0.1316,0.1842,0.1316,0.1316,0.0789,0.1579,0.1842,0.1842,0.1316
"ECC-XGB",0.2632,0.1316,0.2105,0.2105,0.1579,0.1579,0.1579,0.1579,0.1842,0.2368
"MBR-XGB",0.1579,0.1842,0.1842,0.1842,0.1579,0.2105,0.2105,0.0789,0.1579,0.1842
"NS-XGB",0.2895,0.2105,0.2895,0.1842,0.2632,0.2368,0.2368,0.2105,0.2632,0.2368
"PruDent-XGB",0.1053,0.1842,0.0789,0.0789,0.1316,0.1842,0.1842,0.0526,0.1579,0.1053
"RDBR-XGB",0.3421,0.2632,0.2368,0.1842,0.2368,0.2632,0.2105,0.1842,0.2895,0.2895
